height,hash,total_vp,cosmosvalcons1dg72e6h2tpkf4uc9zfyadle5js5rthcs892vnj,cosmosvalcons1pk34jc9vww287s2ef8k6lzz7r2dpscms7af6ny,cosmosvalcons1nyquekjzh9ywmhyrt76u32cxwv9fcg7dxprygj,cosmosvalcons172wrmvq0w0m4mp9hmlw80pal0z53c65punhf2k,cosmosvalcons15w5mjufgd8ezfa83709nmews88tzdrepugw2jd,cosmosvalcons1kke43d43wpfw9cdqpw8d0qf8ll0ltp90a4jpja,cosmosvalcons1e5x6sh63qdz74m9h8thddc7zceddyljnhkcdsu,cosmosvalcons123zrau6pyk7mma6d3c0armpc2utqau7vm88u9x,cosmosvalcons1zq7v8lz7jrqyacsgh5r3dhygj4ffymhckysvw6,cosmosvalcons1lx9nq9909u49ezzjyc7ktg9k08ahnxuvhsj2ym,cosmosvalcons1z5q6n9hd24mlcew407f2ej8ptnnt0haddknugk,cosmosvalcons18wv3ddgpc5lrsq2kwc5z798z4tcztak9yny2x5,cosmosvalcons13feufd67xc8lrydcgjnphzz95zkkt5sgwkzccn,cosmosvalcons12freezz7w0f02ux50e0sgvmc2pgn2rw3pukgsc,cosmosvalcons1lj2q9l6t2wutwf3yclaj3h0yj7t7736t09d42h,cosmosvalcons16hf7ktj7yds8sta04d7qk0z9hla3tpatsd0vf5,cosmosvalcons1yna32lcuhtjkq7f4nsnp9ln8wykwjepxhxsr5g,cosmosvalcons1jh3lz46dmdgr7quqmx9fwmsvlprfhp60x8aaer,cosmosvalcons1qqlx7730mz96503pz729vu07pkv5u9ca85dhwe,cosmosvalcons1qwzmrx23fayrsudhhqq6jgal2wthk2gklq43vd,cosmosvalcons1q04tlwzqn38k9fej50tj3t929cf5q06s37z0y8,cosmosvalcons1q4ht5pn0kc64le4crl0nwhqumh6maw7x37696r,cosmosvalcons1pw8cra4g934nwzxkrykz45d4xgy7qnmvvtuaqt,cosmosvalcons1ze39xyf4t3ye8ldxn5scsaw2adur7ek4tt5jmp,cosmosvalcons1rca0mkvwpcdwk588u7l8hdutwx4elcd6688ypz,cosmosvalcons1rljsrflyeuzf3we6kghkf4qjeqflsygepnzl53,cosmosvalcons19y4nwy0ygg7z73ahhevt7uh090g8wr8sgv6n2l,cosmosvalcons1xpgp8n9xnpnd49pzv4jf6444048j23wvtsnvak,cosmosvalcons1xc0aszah3y7yksgy6rt63jf37d3dzuxcr8s59x,cosmosvalcons184pytrwcz8yjrndz5zq0kqvvhw3tj88a90hv5m,cosmosvalcons1gx49m7vtmw9gpxu4dfujtnepl2g96zxasea2j9,cosmosvalcons1g2ysa6n7nvpgjps9zdf4dkgtvse6ga6f6kmepz,cosmosvalcons1g4zw77yzsh34sfkm9rkx9ltsg42vcu2kgt95gy,cosmosvalcons1f4hpdclhmz0gmqulw95f844plqwfl9td6qcqym,cosmosvalcons12t4pcfx6jnr84rld03rwrzsul3rk64che77jfz,cosmosvalcons12h4v7ms5wfhp87tnjqmpgzrcvaqymuk2v49c7q,cosmosvalcons1t8xflpfzx4rnmatmemehcc8n52wmx6q3g4mxch,cosmosvalcons1t0kswnadw2e5rh3xksmz3uh7pyt6c8trcfwe5k,cosmosvalcons1v5v9hsn4awfr9gkl7ga7kn42qada457w83pqdz,cosmosvalcons1v6zrud945rxq6nl6eexf9rfqqafafwwnx57rvy,cosmosvalcons1vuwq3w64c8py9hz6xs5gnnvvqpccj0lesm3u0k,cosmosvalcons1dkw3fgnjnwjlq2hjqw46l4wws2zd6fns063eyq,cosmosvalcons1w86lpg205h9gsy32yetfkrp6nc7xuh90dz5uy3,cosmosvalcons1wns96l4057a75jez52hlhvw2d7t5wze4ke90cz,cosmosvalcons1wmvevar5kc5rtecr54m3q8gl6d0cf5mt29jcy9,cosmosvalcons108aypezdajecj03kg66c4gfu0l5f3053x392lf,cosmosvalcons10f4xx96k72eypj7l4qwlv4x6hfvecrenl09tsx,cosmosvalcons10vx7jlqg9tnezxfgqp873v294g0l2cpchuw6qc,cosmosvalcons10crq9qa7gp8paqxwwwxae3kp970duqgn0s9qcc,cosmosvalcons10m4u3cyxmdj98ame2nzye9xkldhs5cj7jm6yq5,cosmosvalcons1s7kc8tyvsj47tkyfpexlusrlz77dg26wmvt0hx,cosmosvalcons1sl5j5snqwqts3ru9qc0zqunmu08lvxvekpj2mt,cosmosvalcons133lxdszpdgqzel834x0c3uelej84nx2yhrey5d,cosmosvalcons13aa4rs0g2g8qh75ffmvryylyth43pc2kgmgdpf,cosmosvalcons1j6yyhc5af53347us6q68fq5x65dxh62rym9aq5,cosmosvalcons1jur4mxvvz9m3kw925zk0hl0snmks0z7fwmlc9x,cosmosvalcons1j7t42uegq7dm85l93rddsulsafkqnrqsnjtf5s,cosmosvalcons1nqz3a6w3zxpx6zsrh0wsxdx8cfr0c33k38lk8e,cosmosvalcons1njrm0dasu7d5h6qawtrtdrm3y27tqnhv0vxdyc,cosmosvalcons15xu5spj4r5j63wwyk4gwhmq7nvvkzx348krpn6,cosmosvalcons15t3h8hqgjj7qe584c75weu30r70g74tep3yuta,cosmosvalcons14fm6gslcf9sx5j5wk93ew5sx3sdza6j7vr96r4,cosmosvalcons1kkdkxvcl6gfqezdl9e7av4l8lx4qjzsaj380nf,cosmosvalcons1csa5vmvu8fsgtxmx5j8qk4xxv278q8a4pce87v,cosmosvalcons1635xssr82smqqr5mxwu2tqvnh9qx4hdresz7fw,cosmosvalcons16etd37wqd3h3209pwf7w86ast0c4vapcvf349n,cosmosvalcons1m9zg6xjs0g8hjtp97nl2uqwah3r53j5z6a9ppw,cosmosvalcons1md008gt5q9z3tgzxaq8rze8zys2pyds596lfv6,cosmosvalcons1msqd5pywcs9l99fsvfnqrpqtrr6g4j99uqmckk,cosmosvalcons1uykcdtp8jfvuhvxvr5k9m206mcla35j09s3q49,cosmosvalcons1uxjga5twkestune9nc8r5c4chet0g83kdf7u68,cosmosvalcons1uc6e0cl5duageq3hnfedxl7h62qwsvh6ppkgc4,cosmosvalcons1aegqgn27upl69skvjnc6s8ftdkkuzqlt46r6tg,cosmosvalcons17m4ucgq6q5wzzp4x7rxetfzjeppm5nc5f9nc32,cosmosvalcons1y9r49naje4wtqrkxy4eecgj25srzymgw8k5ywt,cosmosvalcons1y022gjzdfkrggfekjzyvf59zu4k64ar98aau5k,cosmosvalcons12lfvpusgm69kq0dxexm4ek2uxfvhhc6grdxfa8,cosmosvalcons1thhlg48txpsclg4e0rvl78yt2ge3ruw3utwd7q,cosmosvalcons10f6wkg5ckfkvnucvr35z5hqdugy7ud58rfsxmn,cosmosvalcons1lhnmnmd9arv33wsyyd06xp928n5zcpxp4t8k0t,cosmosvalcons1xhfftsd6wxx6jxl7xsdv8hsfk7txjgwf73uq6q,cosmosvalcons1tg3gv86h7y5znd52qghmsptgtf89s5xre3edlr,cosmosvalcons16p3evw80wdns6jqna8grfazfjenm80n7cle8kj,cosmosvalcons1nd2fpxeephw7tmqpgymrq3gvjpzwlr3wvjttu6,cosmosvalcons14knt8vk78wexsmd7792rcvyazrfraskv6hpm2t,cosmosvalcons1k3m4krltmlsz84hzgaytm59nn7pkd2xaygdpj0,cosmosvalcons1ht8qrurx6lpngj4pjns6rdhm7mlga0suun8jwk,cosmosvalcons1hexe6e6hnk0fan7n9vu6kt40nz86022kmyg9qp,cosmosvalcons1cq35fan5z5r5csl2rddjqclun93jn3hpxh2v0g,cosmosvalcons1cave3x44qrklv2wyemgjvl9rpanquspyeqvk4m,cosmosvalcons1e94h53knufh6m44chyun6thqxx90hflwue6x05,cosmosvalcons1efueez5q0x6m4sruhnmhe9x2q5xtfjuqazpjhc,cosmosvalcons1eszcs2tcl30a66nhy958u9xq9xdwqp9c65dnm6,cosmosvalcons1ek3cslf0ppj7sjavnjpyr494luu4j8fgdf6n8d,cosmosvalcons16q4jna57d07rufql8qtzaqhwf3ud3hdf5yt3y2,cosmosvalcons1vr0ajahfkaytrc0sdltmdqy6xu9a8gcz76c48z,cosmosvalcons1ual79gxh0p8eeet46d0sn7an8wc9ej0t2hav6n,cosmosvalcons1utxmxyfuqwfxqwqsu95jnjrvqyayda2q9dx2lc,cosmosvalcons1mhu56sd3tea8wy3zt8vrk27u7369gqehx23n9e,cosmosvalcons1x4vz8rtjltq2gze8dk8j8rxl9zlpdd92s26eq0,cosmosvalcons17l0ea7fqm77deg0nsg23dpdxj5qt4a3spdwd0t,cosmosvalcons1nvkcrlcjdqm9s365vpzvhttgswpdddnyf829we,cosmosvalcons174psdtj9x65grzemedrdz4jq8l8fg3jsaxc9j2,cosmosvalcons1pcc3ud35krm0t9vljw29wu3n66yzvfwsj8fm8z
73155,59c2f92964e2fd11b9a51bfdf8b22b65ac5ca90eb786bfd319bfec129c891706,670104392,670100004,784,0,310,300,103,40,50,40,40,30,30,30,30,45,36,0,30,40,40,40,40,40,40,40,0,0,30,30,30,30,30,30,30,30,0,30,30,30,30,30,31,30,30,30,30,30,30,30,30,30,0,30,30,30,30,30,30,30,39,30,30,30,30,30,0,32,40,40,40,40,40,40,39,40,0,40,30,30,40,30,30,30,30,30,30,30,30,30,0,0,40,30,30,30,30,40,40,39,0,40,40,0,0
73191,e93e02948ad74ad5ad88024e1f63a678fce6691b7a6ab42c0d1401667365134d,670104397,670100004,784,0,310,300,103,40,50,40,40,30,30,30,30,45,36,0,30,40,40,40,40,40,40,40,0,0,30,30,30,30,30,30,30,30,0,30,30,30,30,30,31,30,30,30,30,30,30,30,30,30,0,30,30,30,30,30,30,30,39,30,30,30,30,30,0,37,40,40,40,40,40,40,39,40,0,40,30,30,40,30,30,30,30,30,30,30,30,30,0,0,40,30,30,30,30,40,40,39,0,40,40,0,0
73227,e46430d75136098c4b20af87b57ef31da199c5f360f58fd3048614cefb10875d,670104400,670100004,784,0,310,300,103,40,50,40,40,30,30,30,30,45,36,0,30,40,40,40,40,40,40,40,0,0,30,30,30,30,30,30,30,30,0,30,30,30,30,30,31,30,30,30,30,30,30,30,30,30,0,30,30,30,30,30,30,30,39,30,30,30,30,30,0,40,40,40,40,40,40,40,39,40,0,40,30,30,40,30,30,30,30,30,30,30,30,30,0,0,40,30,30,30,30,40,40,39,0,40,40,0,0
73299,e8935a549c26ca714c1b9c45ea88d66c0c890148ffa8e954bd66b998180c4a35,670104401,670100004,784,0,310,300,103,40,50,40,40,30,30,30,30,45,36,0,30,40,40,40,40,40,40,40,0,0,30,30,30,30,30,30,30,30,0,30,30,30,30,30,31,30,30,30,30,30,30,30,30,30,0,30,30,30,30,30,30,30,39,30,30,30,30,31,0,40,40,40,40,40,40,40,39,40,0,40,30,30,40,30,30,30,30,30,30,30,30,30,0,0,40,30,30,30,30,40,40,39,0,40,40,0,0
73330,0b36adb125eba46a38bdb1bd0987281acf4fe02e666343ce22c53fcd3bb22c84,670104440,670100004,784,0,310,300,103,40,50,40,40,30,30,30,30,45,36,0,30,40,40,40,40,40,40,40,0,0,30,30,30,30,30,30,30,30,39,30,30,30,30,30,31,30,30,30,30,30,30,30,30,30,0,30,30,30,30,30,30,30,39,30,30,30,30,31,0,40,40,40,40,40,40,40,39,40,0,40,30,30,40,30,30,30,30,30,30,30,30,30,0,0,40,30,30,30,30,40,40,39,0,40,40,0,0
73335,a0479ec63ca314e3b9c9b1323178c25e2ea5eadeef2337882f9f9ce088a90a96,670104441,670100004,784,0,310,300,103,40,50,40,40,30,30,30,30,45,36,0,30,40,40,40,40,40,40,40,0,0,30,30,30,30,30,30,30,30,39,30,30,30,30,30,31,30,30,30,30,30,30,30,30,30,0,30,30,30,30,30,30,30,39,30,30,30,30,32,0,40,40,40,40,40,40,40,39,40,0,40,30,30,40,30,30,30,30,30,30,30,30,30,0,0,40,30,30,30,30,40,40,39,0,40,40,0,0
73370,43bcc4b64f8fc3b2dd06e116e277868fec3a83a99b497c2654842df009adfa0b,670104446,670100004,784,0,310,300,103,40,50,40,40,30,30,30,30,45,36,0,30,40,40,40,40,40,40,40,0,0,30,30,30,30,30,30,30,30,39,30,30,30,30,30,31,30,30,30,30,30,30,30,30,30,0,30,30,30,30,30,30,30,39,30,30,30,30,37,0,40,40,40,40,40,40,40,39,40,0,40,30,30,40,30,30,30,30,30,30,30,30,30,0,0,40,30,30,30,30,40,40,39,0,40,40,0,0
73406,17b3f331091a40b49d3ffba5df651f7553c78cdb73b9d370d156556ce3c312dd,670104449,670100004,784,0,310,300,103,40,50,40,40,30,30,30,30,45,36,0,30,40,40,40,40,40,40,40,0,0,30,30,30,30,30,30,30,30,39,30,30,30,30,30,31,30,30,30,30,30,30,30,30,30,0,30,30,30,30,30,30,30,39,30,30,30,30,40,0,40,40,40,40,40,40,40,39,40,0,40,30,30,40,30,30,30,30,30,30,30,30,30,0,0,40,30,30,30,30,40,40,39,0,40,40,0,0
73478,595e3b094da9550d91132615dc4a02cb37dc87e93f75548c2981d967b83fe12f,670104450,670100004,784,0,310,300,103,40,50,40,40,30,30,30,30,45,36,0,30,40,40,40,40,40,40,40,0,0,30,30,30,30,30,30,30,30,39,30,30,30,30,30,31,30,30,30,30,30,30,30,30,30,0,30,30,30,30,30,30,30,39,30,30,30,30,40,0,40,40,40,40,40,40,40,39,40,0,40,30,30,40,30,30,31,30,30,30,30,30,30,0,0,40,30,30,30,30,40,40,39,0,40,40,0,0
73514,04fc52842cba1b247c4017c535ae327f6fa0cd87293f21ec99ad65ad23e944a2,670104451,670100004,784,0,310,300,103,40,50,40,40,30,30,30,30,45,36,0,30,40,40,40,40,40,40,40,0,0,30,30,30,30,30,30,30,30,39,30,30,30,30,30,31,30,30,30,30,30,30,30,30,30,0,30,30,30,30,30,30,30,39,30,30,30,30,40,0,40,40,40,40,40,40,40,39,40,0,40,30,30,40,30,30,32,30,30,30,30,30,30,0,0,40,30,30,30,30,40,40,39,0,40,40,0,0
73550,64f776374b6e71d2a2fb31ef2362abd0de93d3b430e63b9c949d1d1ccb0d5a7a,670104456,670100004,784,0,310,300,103,40,50,40,40,30,30,30,30,45,36,0,30,40,40,40,40,40,40,40,0,0,30,30,30,30,30,30,30,30,39,30,30,30,30,30,31,30,30,30,30,30,30,30,30,30,0,30,30,30,30,30,30,30,39,30,30,30,30,40,0,40,40,40,40,40,40,40,39,40,0,40,30,30,40,30,30,37,30,30,30,30,30,30,0,0,40,30,30,30,30,40,40,39,0,40,40,0,0
73586,47900b1a00270216ac4f371b92c396b99ade2c3c0fef7760675e7d320d37bb10,670104459,670100004,784,0,310,300,103,40,50,40,40,30,30,30,30,45,36,0,30,40,40,40,40,40,40,40,0,0,30,30,30,30,30,30,30,30,39,30,30,30,30,30,31,30,30,30,30,30,30,30,30,30,0,30,30,30,30,30,30,30,39,30,30,30,30,40,0,40,40,40,40,40,40,40,39,40,0,40,30,30,40,30,30,40,30,30,30,30,30,30,0,0,40,30,30,30,30,40,40,39,0,40,40,0,0
73658,72bfcfa2ab46f7a83c45c3e899786560b230f76588e8549eb36132dbbad97c7b,670104460,670100004,784,0,310,300,103,40,50,40,40,30,30,30,30,45,36,0,30,40,40,40,40,40,40,40,0,0,30,30,30,30,30,30,30,30,39,30,30,30,30,30,31,30,30,30,30,30,30,30,30,30,0,30,30,30,30,30,30,30,39,30,30,30,30,40,0,40,40,40,40,40,40,40,39,40,0,40,30,30,40,30,30,40,30,30,30,30,30,30,0,0,40,30,30,31,30,40,40,39,0,40,40,0,0
73694,3ff960bdae66937cb640d105abff141ad7f2b42f70f1ecbb7c3f864a9929ea53,670104461,670100004,784,0,310,300,103,40,50,40,40,30,30,30,30,45,36,0,30,40,40,40,40,40,40,40,0,0,30,30,30,30,30,30,30,30,39,30,30,30,30,30,31,30,30,30,30,30,30,30,30,30,0,30,30,30,30,30,30,30,39,30,30,30,30,40,0,40,40,40,40,40,40,40,39,40,0,40,30,30,40,30,30,40,30,30,30,30,30,30,0,0,40,30,30,32,30,40,40,39,0,40,40,0,0
73730,d6b28f0b1c65d637ae3af454d33b5628df3065d4750f1230b72f60094d3b2be1,670104466,670100004,784,0,310,300,103,40,50,40,40,30,30,30,30,45,36,0,30,40,40,40,40,40,40,40,0,0,30,30,30,30,30,30,30,30,39,30,30,30,30,30,31,30,30,30,30,30,30,30,30,30,0,30,30,30,30,30,30,30,39,30,30,30,30,40,0,40,40,40,40,40,40,40,39,40,0,40,30,30,40,30,30,40,30,30,30,30,30,30,0,0,40,30,30,37,30,40,40,39,0,40,40,0,0
73766,21a2630b52cf73a928e8752e50f629503688eed3885042283acbb6a981f81ffa,670104469,670100004,784,0,310,300,103,40,50,40,40,30,30,30,30,45,36,0,30,40,40,40,40,40,40,40,0,0,30,30,30,30,30,30,30,30,39,30,30,30,30,30,31,30,30,30,30,30,30,30,30,30,0,30,30,30,30,30,30,30,39,30,30,30,30,40,0,40,40,40,40,40,40,40,39,40,0,40,30,30,40,30,30,40,30,30,30,30,30,30,0,0,40,30,30,40,30,40,40,39,0,40,40,0,0
73838,31381bd65f7b667406bea24f8953552209a3554321cc38663238ec1b1a37ba2b,670104470,670100004,784,0,310,300,103,40,50,40,40,30,30,30,30,45,36,0,30,40,40,40,40,40,40,40,0,0,30,30,30,30,30,30,30,30,39,30,30,30,30,30,31,30,30,30,30,30,30,30,30,30,0,30,30,30,30,30,30,30,39,30,30,30,30,40,0,40,40,40,40,40,40,40,39,40,0,40,30,30,40,30,30,40,30,30,30,30,30,30,0,0,40,30,31,40,30,40,40,39,0,40,40,0,0
73874,a082c4a258e63afbe51eb359621c567316a0370a29ec066d3b2db1ec03102ca0,670104471,670100004,784,0,310,300,103,40,50,40,40,30,30,30,30,45,36,0,30,40,40,40,40,40,40,40,0,0,30,30,30,30,30,30,30,30,39,30,30,30,30,30,31,30,30,30,30,30,30,30,30,30,0,30,30,30,30,30,30,30,39,30,30,30,30,40,0,40,40,40,40,40,40,40,39,40,0,40,30,30,40,30,30,40,30,30,30,30,30,30,0,0,40,30,32,40,30,40,40,39,0,40,40,0,0
73910,6cd7c72582e15954bc0422aa577380ce12c84b87ab9b7edefc515997f638bbfd,670104476,670100004,784,0,310,300,103,40,50,40,40,30,30,30,30,45,36,0,30,40,40,40,40,40,40,40,0,0,30,30,30,30,30,30,30,30,39,30,30,30,30,30,31,30,30,30,30,30,30,30,30,30,0,30,30,30,30,30,30,30,39,30,30,30,30,40,0,40,40,40,40,40,40,40,39,40,0,40,30,30,40,30,30,40,30,30,30,30,30,30,0,0,40,30,37,40,30,40,40,39,0,40,40,0,0
73946,25ee4fe8d3735c2731fa6e9410f8938f7ad3d3894eb80cf3d650e4783db54739,670104479,670100004,784,0,310,300,103,40,50,40,40,30,30,30,30,45,36,0,30,40,40,40,40,40,40,40,0,0,30,30,30,30,30,30,30,30,39,30,30,30,30,30,31,30,30,30,30,30,30,30,30,30,0,30,30,30,30,30,30,30,39,30,30,30,30,40,0,40,40,40,40,40,40,40,39,40,0,40,30,30,40,30,30,40,30,30,30,30,30,30,0,0,40,30,40,40,30,40,40,39,0,40,40,0,0
74018,0f7023bb89c110312e7d4dddfd26c6209c17d182a02765a13ba97a6f6f02a01b,670104480,670100004,784,0,310,300,103,40,50,40,40,30,30,30,30,45,36,0,30,40,40,40,40,40,40,40,0,0,30,30,30,30,30,30,30,30,39,30,30,30,30,30,31,30,30,30,30,30,30,30,30,30,0,30,30,30,30,30,30,30,39,30,30,30,30,40,0,40,40,40,40,40,40,40,39,40,0,40,30,30,40,30,30,40,30,30,30,30,30,30,0,0,40,31,40,40,30,40,40,39,0,40,40,0,0
74054,2c23f77750da5b2fcbe0f7873c4ddbc8a7899a420e0896bd47ed99d866e1069b,670104481,670100004,784,0,310,300,103,40,50,40,40,30,30,30,30,45,36,0,30,40,40,40,40,40,40,40,0,0,30,30,30,30,30,30,30,30,39,30,30,30,30,30,31,30,30,30,30,30,30,30,30,30,0,30,30,30,30,30,30,30,39,30,30,30,30,40,0,40,40,40,40,40,40,40,39,40,0,40,30,30,40,30,30,40,30,30,30,30,30,30,0,0,40,32,40,40,30,40,40,39,0,40,40,0,0
74090,d814622c88abde0143e08930c39419317ceb5f5cf93e30c1be00395af7b51a19,670104486,670100004,784,0,310,300,103,40,50,40,40,30,30,30,30,45,36,0,30,40,40,40,40,40,40,40,0,0,30,30,30,30,30,30,30,30,39,30,30,30,30,30,31,30,30,30,30,30,30,30,30,30,0,30,30,30,30,30,30,30,39,30,30,30,30,40,0,40,40,40,40,40,40,40,39,40,0,40,30,30,40,30,30,40,30,30,30,30,30,30,0,0,40,37,40,40,30,40,40,39,0,40,40,0,0
74126,9a69c7aa1fed53904aabe24b73f520c2ad20f89be76ac40f44cf093f1ac6d08f,670104489,670100004,784,0,310,300,103,40,50,40,40,30,30,30,30,45,36,0,30,40,40,40,40,40,40,40,0,0,30,30,30,30,30,30,30,30,39,30,30,30,30,30,31,30,30,30,30,30,30,30,30,30,0,30,30,30,30,30,30,30,39,30,30,30,30,40,0,40,40,40,40,40,40,40,39,40,0,40,30,30,40,30,30,40,30,30,30,30,30,30,0,0,40,40,40,40,30,40,40,39,0,40,40,0,0
74198,20061a75de9fcb96b5768a466cea34d64e6e039c3d348e6f373d3992c7277ccf,670104490,670100004,784,0,310,300,103,40,50,40,40,30,30,30,30,45,36,0,30,40,40,40,40,40,40,40,0,0,30,30,30,30,30,30,30,30,39,30,30,30,30,30,31,30,30,30,30,30,30,30,30,30,0,30,30,30,30,30,30,30,39,30,30,30,31,40,0,40,40,40,40,40,40,40,39,40,0,40,30,30,40,30,30,40,30,30,30,30,30,30,0,0,40,40,40,40,30,40,40,39,0,40,40,0,0
74234,35ca1567a8869ff5cf315b54a014857239db4bb8808016d078e1dfd90edc01ed,670104491,670100004,784,0,310,300,103,40,50,40,40,30,30,30,30,45,36,0,30,40,40,40,40,40,40,40,0,0,30,30,30,30,30,30,30,30,39,30,30,30,30,30,31,30,30,30,30,30,30,30,30,30,0,30,30,30,30,30,30,30,39,30,30,30,32,40,0,40,40,40,40,40,40,40,39,40,0,40,30,30,40,30,30,40,30,30,30,30,30,30,0,0,40,40,40,40,30,40,40,39,0,40,40,0,0
74242,69e4599fc05b8348bed31f353e48d200c26b2a29f45451baccf7b7522b504b59,670104914,670100004,784,423,310,300,103,40,50,40,40,30,30,30,30,45,36,0,30,40,40,40,40,40,40,40,0,0,30,30,30,30,30,30,30,30,39,30,30,30,30,30,31,30,30,30,30,30,30,30,30,30,0,30,30,30,30,30,30,30,39,30,30,30,32,40,0,40,40,40,40,40,40,40,39,40,0,40,30,30,40,30,30,40,30,30,30,30,30,30,0,0,40,40,40,40,30,40,40,39,0,40,40,0,0
74270,0c788e743395057e242cd5400e4d167c233167dafb5437cc4f87b5f9a95a6de5,670104919,670100004,784,423,310,300,103,40,50,40,40,30,30,30,30,45,36,0,30,40,40,40,40,40,40,40,0,0,30,30,30,30,30,30,30,30,39,30,30,30,30,30,31,30,30,30,30,30,30,30,30,30,0,30,30,30,30,30,30,30,39,30,30,30,37,40,0,40,40,40,40,40,40,40,39,40,0,40,30,30,40,30,30,40,30,30,30,30,30,30,0,0,40,40,40,40,30,40,40,39,0,40,40,0,0
74294,36d1d0999e7e06996308f2e4d7a78feae1fcae62e1c95180f36083a79b9eddbc,670104496,670100004,784,0,310,300,103,40,50,40,40,30,30,30,30,45,36,0,30,40,40,40,40,40,40,40,0,0,30,30,30,30,30,30,30,30,39,30,30,30,30,30,31,30,30,30,30,30,30,30,30,30,0,30,30,30,30,30,30,30,39,30,30,30,37,40,0,40,40,40,40,40,40,40,39,40,0,40,30,30,40,30,30,40,30,30,30,30,30,30,0,0,40,40,40,40,30,40,40,39,0,40,40,0,0
74305,162f5b4e2569568c2390539db21ec396595c45c5d6fd9a2ef66153b7432d5468,670104499,670100004,784,0,310,300,103,40,50,40,40,30,30,30,30,45,36,0,30,40,40,40,40,40,40,40,0,0,30,30,30,30,30,30,30,30,39,30,30,30,30,30,31,30,30,30,30,30,30,30,30,30,0,30,30,30,30,30,30,30,39,30,30,30,40,40,0,40,40,40,40,40,40,40,39,40,0,40,30,30,40,30,30,40,30,30,30,30,30,30,0,0,40,40,40,40,30,40,40,39,0,40,40,0,0
74376,f6b8a0c73ea7fe840ced01181bf438d31a7386b0688eec3890ee9033d9f061dd,670104500,670100004,784,0,310,300,103,40,50,40,40,30,30,30,30,45,36,0,30,40,40,40,40,40,40,40,0,0,30,30,30,30,30,30,30,30,39,30,30,30,30,30,31,30,30,30,30,30,30,30,30,30,0,30,30,30,30,30,30,30,39,30,30,30,40,40,0,40,40,40,40,40,40,40,39,40,0,40,30,30,40,30,30,40,30,30,30,30,30,31,0,0,40,40,40,40,30,40,40,39,0,40,40,0,0
74412,c9eacea4e93e6dbcf71b26846d37ecf36c9a9c3cb2b3b75be1e814ad74e3ca6f,670104501,670100004,784,0,310,300,103,40,50,40,40,30,30,30,30,45,36,0,30,40,40,40,40,40,40,40,0,0,30,30,30,30,30,30,30,30,39,30,30,30,30,30,31,30,30,30,30,30,30,30,30,30,0,30,30,30,30,30,30,30,39,30,30,30,40,40,0,40,40,40,40,40,40,40,39,40,0,40,30,30,40,30,30,40,30,30,30,30,30,32,0,0,40,40,40,40,30,40,40,39,0,40,40,0,0
74448,36dfa12eb78ce09fab64da566bf0883bd759f2ca42b9f5baa5542bf0c9921174,670104506,670100004,784,0,310,300,103,40,50,40,40,30,30,30,30,45,36,0,30,40,40,40,40,40,40,40,0,0,30,30,30,30,30,30,30,30,39,30,30,30,30,30,31,30,30,30,30,30,30,30,30,30,0,30,30,30,30,30,30,30,39,30,30,30,40,40,0,40,40,40,40,40,40,40,39,40,0,40,30,30,40,30,30,40,30,30,30,30,30,37,0,0,40,40,40,40,30,40,40,39,0,40,40,0,0
74484,f1b6c6ae931d73dec4ff6804092f2eb88d6bcd77e6e204c3c218bbcbbfb207fa,670104509,670100004,784,0,310,300,103,40,50,40,40,30,30,30,30,45,36,0,30,40,40,40,40,40,40,40,0,0,30,30,30,30,30,30,30,30,39,30,30,30,30,30,31,30,30,30,30,30,30,30,30,30,0,30,30,30,30,30,30,30,39,30,30,30,40,40,0,40,40,40,40,40,40,40,39,40,0,40,30,30,40,30,30,40,30,30,30,30,30,40,0,0,40,40,40,40,30,40,40,39,0,40,40,0,0
74557,03f2f39e9956895ab5309ed5bdd075a6ab4a69b58ef9489b981fefdeeac2d6b4,670104510,670100004,784,0,310,300,103,40,50,40,40,30,30,30,30,45,36,0,30,40,40,40,40,40,40,40,0,0,30,30,30,30,30,30,30,30,39,30,30,30,30,30,31,30,30,30,30,30,30,30,30,30,0,30,30,30,30,30,30,30,39,30,30,30,40,40,0,40,40,40,40,40,40,40,39,40,0,40,30,30,40,30,30,40,30,30,30,30,31,40,0,0,40,40,40,40,30,40,40,39,0,40,40,0,0
74587,461073901e0406bc16d6c92d6a384fc3e221eda681e51c3a262c9151affb41bd,670104471,670100004,784,0,310,300,103,40,50,40,40,30,30,30,30,45,36,0,30,40,40,40,40,40,40,40,0,0,30,30,30,30,30,30,30,30,39,30,30,30,30,30,31,30,30,30,30,30,30,30,30,30,0,30,30,30,30,30,30,30,0,30,30,30,40,40,0,40,40,40,40,40,40,40,39,40,0,40,30,30,40,30,30,40,30,30,30,30,31,40,0,0,40,40,40,40,30,40,40,39,0,40,40,0,0
74592,cac371f3eef26ae8afa47cb2732cbae638ddee52dda2f1d4e9a3af575058acb7,670104472,670100004,784,0,310,300,103,40,50,40,40,30,30,30,30,45,36,0,30,40,40,40,40,40,40,40,0,0,30,30,30,30,30,30,30,30,39,30,30,30,30,30,31,30,30,30,30,30,30,30,30,30,0,30,30,30,30,30,30,30,0,30,30,30,40,40,0,40,40,40,40,40,40,40,39,40,0,40,30,30,40,30,30,40,30,30,30,30,32,40,0,0,40,40,40,40,30,40,40,39,0,40,40,0,0
