block_height,block_time,comment,validators_hash,computed_hash,proposer_address,total_vp,6A3CACEAEA586C9AF3051249D6FF34942835DF10,0B8F81F6A82C6B3708D6192C2AD1B53209E04F6C,9901CCDA42B948EDDC835FB5C8AB06730A9C23CD,B5B358B6B17052E2E1A00B8ED78127FFDFF584AF,A3A9B9712869F224F4F1F3CB3DE5D039D6268F21,0DA35960AC73947F415949EDAF885E1A9A186370,372D1BB96574A4F382BCC2E9E5DC1A71CC6B0CE9,CD0DA85F510345EAECB73AEED6E3C2C65AD27E53,54443EF34125BDBDF74D8E1FD1EC3857160EF3CC,96884BE29D4D231AFB90D034748286D51A6BE943,B59B63331FD2120C89BF2E7DD657E7F9AA090A1D,E63597E3F46F3A8C82379A72D37FD7D280E832FA,66843E34B5A0CC0D4FFACE4C928D200753D4B9D3,FC9402FF4B53B8B72624C7FB28DDE49797EF474B,5DEFF454EB30618FA2B978D9FF1C8B523311F1D1,671C08BB55C1C242DC5A342889CD8C0071893FF9,F54306AE4536A8818B3BCB46D156403FCE944650,0E311E3634B0F6F5959F9394577233D6882625D0,16625311355C4993FDA69D218875CAEB783F66D5,1C4A305A101EDFB122E8C15289F036C98986FCDB,305013CCA69866DA942265649D56B57D4F2545CC,76D9967474B62835E703A577101D1FD35F84D36B,97075D998C11771B38AAA0ACFBFDF09EED078BC9,DDF94D41B15E7A77122259D83B2BDCF474540337,E1A48ED16EB660BE4F259E0E3A62B8BE56F41E36,E2CDB3113C0392603810E16929C86C013A46F540,E77FE2A0D7784F9CE575D35F09FBB33BB05CC9EB,EE50044D5EE07FA2C2CC94F1A81D2B6DADC103EB,F6EBCC201A051C2106A6F0CD95A452C843BA4F14,003E6F7A2FD88BAA3E2117945671FE0D994E171D,0385B199514F483871B7B801A923BF53977B2916,103CC3FC5E90C04EE208BD0716DC889552926EF8,214752CFB2CD5CB00EC625739C224AA406226D0E,42890EEA7E9B02890605135356D90B6433A47749,4544EF788285E35826DB28EC62FD704554CC7156,5A22861F57F12829B68A022FB805685A4E5850C3,5BED074FAD72B341DE26B43628F2FE0917AC1D63,95E3F1574DDB503F0380D98A976E0CF8469B874F,98051EE9D111826D0A03BBDD0334C7C246FC4636,9B2D81FF1268365847546044CBAD688382D6B664,9C87B7B7B0E79B4BE81D72C6B68F7122BCB04EEC,A2E373DC0894BC0CD0F5C7A8ECF22F1F9E8F5579,B45362A682176E95B35B2084405D4F50A77F9CCA,C759989AB500EDF629C4CED1267CA30F660E4024,3558238D72FAC0A40B276D8F238CDF28BE16B4AA,3CC44C72DFD38D8538F1AC2443E540CCA730261C,41AA5DF98BDB8A809B956A7925CF21FA905D08DD,52479C885E73D2F570D47E5F0433785051350DD1,59CC9F852235473DF57BCEF37C60F3A29DB36811,60DFD976E9B748B1E1F06FD7B6809A370BD3A302,616BA35C85E60F6C7F5AE9E5FD0843378D130F8E,61DDA93355D0ED14AD0F01DF9657F1D922FD8A08,6406B7B10A978323E679E226F0D3546E0470B864,65185BC275EB9232A2DFF23BEB4EAA075BDAD3CE,7149CA24B79EE0E073B9ED04C232A9E9753FBAC9,7B0DE97C082AE7911928004FE8B145AA1FF56038,87AD83AC8C84ABE5D8890E4DFE407F17BCD42B4E,8A73C4B75E360FF191B844A61B8845A0AD65D208,8C7E66C0416A002CFCF1A99F88F33FCC8F599944,8F7B51C1E8520E0BFA894ED83213E45DEB10E156,9797557328079BB3D3E588DAD873F0EA6C098C10,BF4F4707754A93FC8B10B4CA1DF98A043B776ADF,C43B466D9C3A60859B66A48E0B54C662BC701FB5,CA799C8A8079B5BAC07CBCF77C94CA050CB4CB80,7A74EB2298B26CC9F30C1C682A5C0DE209EE3687,57D2C0F208DE8B603DA6C9B75CD95C32597BE348,3B9916B501C53E38015676282F14E2AAF025F6C5,1501A996ED5577FC65D57F92ACC8E15CE6B7DFAD,657CB53BCDD047092A840BA12B894D6A079C05ED,7EEBC8E086DB6453F77954C44C94D6FB6F0A625E,D4686840675436000E9B33B8A58193B9406ADDA3,ADA6B3B2DE3BB2686DBEF1543C309D10D23EC2CC,DEF5A8B2156AAB712067DDB2EB27AF646FC6235A,1F72BBF37E781D570EF316BFCE2A3BABD27E3BF7,056EBA066FB6355FE6B81FDF375C1CDDF5BEBBC6,F29C3DB00F73F75D84B7DFDC7787BF78A91C6A81,7A6A631756F2B240CBDFA81DF654DABA599C0F33,7E060283BE404E1E80CE738DDCC6C12F9EDE0113,4D6E16E3F7D89E8D839F716893D6A1F81C9F956D,7B24FEE1E6153D765DD696B7DC3588A38A6DF57D,CD9E234ED9742A341A67EAEC1A0B2D97CC89663C,BE11EA8919773D1D972D5B74EABC964BFC51C72D,03EABFB8409C4F62A732A3D728ACAA2E13403F50,D269A81C7741F458C31DB7FB14C58176421FB2F8,365464D12717C9A89840B13C0E7B0C602FB01B37,C96B7A46D3E26FADD6B8B9393D2EE0318AFBA7EE,C7F26CF4C07C9FF25CF2E5DDF02FAC2E6B2797EC,CC05882978FC5FDD6A7721687E14C0299AE004B8
5883,2022/11/29 11:04:03,NEW_VALSET:PCHEIGHT/347179,798484FF3041839EE6C54EE7C2515FDCEB6C5AA9CF17BF70946411983CA4E4F3,D42B5B9993E9F12654BB563B9DF76A846A8D99E72B18C2E6152A61C13C2B0925,5BED074FAD72B341DE26B43628F2FE0917AC1D63,348044027,40824004,4283490,4277874,4277596,4277565,4277388,4276264,4276162,4276154,4276135,4276136,4276133,4276132,4276131,4276127,4276125,4276127,4276126,4276126,4276125,4276128,4276124,4276127,4276125,4276124,4276125,4276125,4276124,4276127,4276123,4276123,4276122,4276126,4233360,4276127,4276126,4276125,4276124,4276127,4276127,4276125,4276125,4276124,4276125,4276123,4276124,4276123,4276123,4276123,4276122,4276121,4276121,4276125,4276123,4276122,4276123,4276123,4276123,4276124,4277459,4276125,4276122,4276125,4276124,4276099,4233363,4191746,4191282,4191026,4191027,4191026,4149116,434,392,355,326,111,105,102,101,14,1527,4233364,0,9,126,0,420
5922,2022/11/29 11:08:58,NEW_VALSET:PCHEIGHT/347229,85BCFCA6CA843E6FF7A1E458508F8C44C726D7C55BEE2BB0E33547BC410018D4,EAC6E61F06C856CA9A383D55C8831A43F9C4FC336BB0AE49C181A846A9B3979E,CA799C8A8079B5BAC07CBCF77C94CA050CB4CB80,348044028,40824004,4283490,4277874,4277596,4277565,4277388,4276264,4276162,4276154,4276135,4276136,4276133,4276132,4276131,4276127,4276125,4276127,4276126,4276126,4276125,4276128,4276124,4276127,4276125,4276124,4276125,4276125,4276124,4276128,4276123,4276123,4276122,4276126,4233360,4276127,4276126,4276125,4276124,4276127,4276127,4276125,4276125,4276124,4276125,4276123,4276124,4276123,4276123,4276123,4276122,4276121,4276121,4276125,4276123,4276122,4276123,4276123,4276123,4276124,4277459,4276125,4276122,4276125,4276124,4276099,4233363,4191746,4191282,4191026,4191027,4191026,4149116,434,392,355,326,111,105,102,101,14,1527,4233364,0,9,126,0,420
5938,2022/11/29 11:10:49,NEW_VALSET:PCHEIGHT/347246,131A9F7E9DFE7F1D03A156F1085959EB6B586CBCA923F40CC34AF54DC082C014,C13E11C5252F337BC72B2868A2418AD8107BE8EC1E68AF1117167109FCCD61D7,CD0DA85F510345EAECB73AEED6E3C2C65AD27E53,348044029,40824004,4283490,4277874,4277596,4277565,4277388,4276264,4276162,4276154,4276135,4276136,4276133,4276132,4276131,4276127,4276125,4276127,4276126,4276126,4276125,4276128,4276124,4276127,4276125,4276124,4276125,4276125,4276124,4276128,4276123,4276123,4276122,4276126,4233360,4276127,4276126,4276125,4276124,4276127,4276127,4276125,4276125,4276124,4276125,4276123,4276124,4276123,4276123,4276123,4276122,4276121,4276121,4276125,4276123,4276122,4276123,4276123,4276123,4276124,4277459,4276125,4276122,4276125,4276124,4276099,4233363,4191747,4191282,4191026,4191027,4191026,4149116,434,392,355,326,111,105,102,101,14,1527,4233364,0,9,126,0,420
5979,2022/11/29 11:16:21,NEW_VALSET:PCHEIGHT/347279,2262450076016A746E17782CE85EBB071A855CCCDFDBA1C436451D3B14AEBC1A,D57BA3E0044BCE543C628AA904DE57086A74DED2726E734A7F00CA6D2EF79783,95E3F1574DDB503F0380D98A976E0CF8469B874F,348044030,40824004,4283490,4277874,4277596,4277565,4277388,4276264,4276162,4276154,4276135,4276136,4276133,4276132,4276131,4276127,4276125,4276127,4276126,4276126,4276125,4276128,4276124,4276127,4276125,4276124,4276125,4276125,4276124,4276128,4276123,4276123,4276122,4276126,4233360,4276127,4276126,4276125,4276124,4276127,4276127,4276125,4276125,4276124,4276125,4276123,4276124,4276123,4276123,4276123,4276122,4276121,4276121,4276125,4276123,4276122,4276123,4276123,4276123,4276124,4277459,4276125,4276122,4276125,4276124,4276099,4233363,4191747,4191282,4191026,4191027,4191026,4149116,434,392,355,326,111,105,102,102,14,1527,4233364,0,9,126,0,420
5995,2022/11/29 11:18:42,NEW_VALSET:PCHEIGHT/347324,6F9E395A42169CCD18B29D287DE0E02101743E4F84A25BD40CF1EA492B959390,869C21FFD68AC1446FCD7C1BF65839F5481DFA8C9B1F8D0EF135D0C1EFE27AA5,8A73C4B75E360FF191B844A61B8845A0AD65D208,348044031,40824004,4283490,4277874,4277596,4277565,4277388,4276264,4276162,4276154,4276135,4276136,4276133,4276132,4276131,4276127,4276125,4276127,4276126,4276126,4276125,4276128,4276124,4276127,4276125,4276124,4276125,4276125,4276124,4276128,4276123,4276123,4276122,4276126,4233360,4276127,4276126,4276125,4276124,4276127,4276127,4276125,4276125,4276124,4276125,4276123,4276124,4276123,4276123,4276123,4276122,4276121,4276121,4276125,4276123,4276122,4276123,4276123,4276123,4276124,4277459,4276125,4276122,4276125,4276124,4276099,4233363,4191748,4191282,4191026,4191027,4191026,4149116,434,392,355,326,111,105,102,102,14,1527,4233364,0,9,126,0,420
6000,2022/11/29 11:19:17,NEW_VALSET:PCHEIGHT/347330,F9956CC8EF0A95862E2FC2827B3DD6B217331233C6DFFCB494D9B889BD4ABD48,DE1DFEEF5B8E2AA34DB2661D2A77AEC9949EF9D75A4CB6C2B26CDF1DDBD7338A,6A3CACEAEA586C9AF3051249D6FF34942835DF10,348044032,40824004,4283490,4277874,4277596,4277565,4277388,4276264,4276162,4276154,4276135,4276136,4276133,4276132,4276131,4276127,4276125,4276127,4276126,4276126,4276125,4276128,4276124,4276127,4276125,4276124,4276125,4276125,4276124,4276128,4276123,4276123,4276122,4276126,4233360,4276127,4276126,4276125,4276124,4276128,4276127,4276125,4276125,4276124,4276125,4276123,4276124,4276123,4276123,4276123,4276122,4276121,4276121,4276125,4276123,4276122,4276123,4276123,4276123,4276124,4277459,4276125,4276122,4276125,4276124,4276099,4233363,4191748,4191282,4191026,4191027,4191026,4149116,434,392,355,326,111,105,102,102,14,1527,4233364,0,9,126,0,420
6038,2022/11/29 11:24:16,NEW_VALSET:PCHEIGHT/347379,BBCAABCD4D0481D257BCD7DBEC5512E24B2B2F2FB8F73F5A3F5837ADF85D237B,8CC20CFE5EE35CD54D2D3C8C8A8239F3D531A3B05C768F2BACCCFF1CC325B427,6A3CACEAEA586C9AF3051249D6FF34942835DF10,348044033,40824004,4283490,4277874,4277596,4277565,4277388,4276264,4276162,4276154,4276135,4276136,4276133,4276132,4276131,4276127,4276125,4276127,4276126,4276126,4276125,4276128,4276125,4276127,4276125,4276124,4276125,4276125,4276124,4276128,4276123,4276123,4276122,4276126,4233360,4276127,4276126,4276125,4276124,4276128,4276127,4276125,4276125,4276124,4276125,4276123,4276124,4276123,4276123,4276123,4276122,4276121,4276121,4276125,4276123,4276122,4276123,4276123,4276123,4276124,4277459,4276125,4276122,4276125,4276124,4276099,4233363,4191748,4191282,4191026,4191027,4191026,4149116,434,392,355,326,111,105,102,102,14,1527,4233364,0,9,126,0,420
6040,2022/11/29 11:24:28,NEW_VALSET:PCHEIGHT/347383,1F89B0B501BB1AF4374207ACA7605D8AC3D6709FF44F4D5980D328E652B9CED4,C2AD3E98753FE3C083ADE07D4E220BD6323DF3DE6CB92688B381A57C40617024,E2CDB3113C0392603810E16929C86C013A46F540,348044049,40824004,4283490,4277874,4277612,4277565,4277388,4276264,4276162,4276154,4276135,4276136,4276133,4276132,4276131,4276127,4276125,4276127,4276126,4276126,4276125,4276128,4276125,4276127,4276125,4276124,4276125,4276125,4276124,4276128,4276123,4276123,4276122,4276126,4233360,4276127,4276126,4276125,4276124,4276128,4276127,4276125,4276125,4276124,4276125,4276123,4276124,4276123,4276123,4276123,4276122,4276121,4276121,4276125,4276123,4276122,4276123,4276123,4276123,4276124,4277459,4276125,4276122,4276125,4276124,4276099,4233363,4191748,4191282,4191026,4191027,4191026,4149116,434,392,355,326,111,105,102,102,14,1527,4233364,0,9,126,0,420
6060,2022/11/29 11:27:10,NEW_VALSET:PCHEIGHT/347408,F3F5BD489E4F6B7A1D2B30A2983AE4D921D6C007E20086EA387D6120F709A471,E06296C31DA59247BF738A62CC846A9E33AB04F1BFA8B087808589836AEE055C,EE50044D5EE07FA2C2CC94F1A81D2B6DADC103EB,348044050,40824004,4283490,4277874,4277612,4277565,4277388,4276264,4276162,4276154,4276135,4276136,4276133,4276132,4276131,4276127,4276125,4276127,4276126,4276126,4276125,4276128,4276125,4276127,4276125,4276124,4276125,4276125,4276124,4276128,4276123,4276123,4276122,4276126,4233360,4276127,4276126,4276125,4276124,4276128,4276127,4276125,4276125,4276124,4276125,4276123,4276124,4276123,4276123,4276123,4276122,4276121,4276121,4276125,4276123,4276122,4276123,4276123,4276123,4276124,4277459,4276125,4276122,4276125,4276124,4276099,4233363,4191749,4191282,4191026,4191027,4191026,4149116,434,392,355,326,111,105,102,102,14,1527,4233364,0,9,126,0,420
6076,2022/11/29 11:29:38,NEW_VALSET:PCHEIGHT/347428,273CD9467D988249B2EDD5DBE13DD15C537EF18AD2353566E13DA8E81460E5F4,AAAD63A4ED0688FEABC8E31712177E29C3D395633F9C972DE9BCE7E065D38E0F,8A73C4B75E360FF191B844A61B8845A0AD65D208,348044051,40824004,4283490,4277874,4277612,4277565,4277388,4276264,4276162,4276154,4276135,4276136,4276133,4276132,4276131,4276127,4276125,4276127,4276126,4276126,4276125,4276128,4276125,4276127,4276125,4276124,4276125,4276125,4276124,4276128,4276123,4276123,4276122,4276126,4233360,4276127,4276126,4276125,4276124,4276128,4276127,4276125,4276126,4276124,4276125,4276123,4276124,4276123,4276123,4276123,4276122,4276121,4276121,4276125,4276123,4276122,4276123,4276123,4276123,4276124,4277459,4276125,4276122,4276125,4276124,4276099,4233363,4191749,4191282,4191026,4191027,4191026,4149116,434,392,355,326,111,105,102,102,14,1527,4233364,0,9,126,0,420
6116,2022/11/29 11:34:34,NEW_VALSET:PCHEIGHT/347479,E9D21B27B256923EC35E550EDD70DB0DE317D6028B9B4E28378F4AF9898FBCE9,5C6226F1E34656FDBD5BFBF69E2ACB92550CEE0014DAAD7BBF05AD097433AF89,5A22861F57F12829B68A022FB805685A4E5850C3,348044052,40824004,4283490,4277874,4277612,4277565,4277388,4276264,4276162,4276154,4276135,4276136,4276133,4276132,4276131,4276127,4276125,4276127,4276126,4276126,4276126,4276128,4276125,4276127,4276125,4276124,4276125,4276125,4276124,4276128,4276123,4276123,4276122,4276126,4233360,4276127,4276126,4276125,4276124,4276128,4276127,4276125,4276126,4276124,4276125,4276123,4276124,4276123,4276123,4276123,4276122,4276121,4276121,4276125,4276123,4276122,4276123,4276123,4276123,4276124,4277459,4276125,4276122,4276125,4276124,4276099,4233363,4191749,4191282,4191026,4191027,4191026,4149116,434,392,355,326,111,105,102,102,14,1527,4233364,0,9,126,0,420
6119,2022/11/29 11:35:07,NEW_VALSET:PCHEIGHT/347486,128EE37B7C2E96EC79ADEC7AF8F51E683F435FAA8CE3C20D9936D9624056663E,F7F6D05CEB6BF7629A217F403AB546C5FF6C64633FB557802860DF7A7A24F1C5,0E311E3634B0F6F5959F9394577233D6882625D0,348044053,40824004,4283490,4277874,4277612,4277565,4277388,4276264,4276162,4276154,4276135,4276136,4276133,4276132,4276131,4276127,4276125,4276127,4276126,4276126,4276126,4276128,4276125,4276127,4276125,4276124,4276125,4276125,4276124,4276128,4276123,4276123,4276122,4276126,4233360,4276127,4276126,4276125,4276124,4276128,4276127,4276125,4276126,4276124,4276125,4276123,4276124,4276123,4276123,4276123,4276122,4276121,4276121,4276125,4276123,4276122,4276123,4276123,4276123,4276124,4277459,4276125,4276122,4276125,4276124,4276099,4233363,4191750,4191282,4191026,4191027,4191026,4149116,434,392,355,326,111,105,102,102,14,1527,4233364,0,9,126,0,420
6131,2022/11/29 11:37:01,NEW_VALSET:PCHEIGHT/347506,B8AFE8626E3D95691B88454C6887708EDA3445F5493D82DB84C2A052A3613F69,49D530FFCA351BEF242AA29F5E2F30ADFA678B902D7E5F31569B1C20483CE65B,E77FE2A0D7784F9CE575D35F09FBB33BB05CC9EB,343767925,40824004,4283490,4277874,4277612,4277565,4277388,4276264,4276162,4276154,4276135,4276136,4276133,4276132,4276131,4276127,4276125,4276127,4276126,4276126,4276126,4276128,4276125,4276127,4276125,4276124,4276125,4276125,4276124,0,4276123,4276123,4276122,4276126,4233360,4276127,4276126,4276125,4276124,4276128,4276127,4276125,4276126,4276124,4276125,4276123,4276124,4276123,4276123,4276123,4276122,4276121,4276121,4276125,4276123,4276122,4276123,4276123,4276123,4276124,4277459,4276125,4276122,4276125,4276124,4276099,4233363,4191750,4191282,4191026,4191027,4191026,4149116,434,392,355,326,111,105,102,102,14,1527,4233364,0,9,126,0,420
6151,2022/11/29 11:39:21,NEW_VALSET:PCHEIGHT/347528,CAA42C10F5E4E32C260E7AB31F62A884D28270F149874AB1C41082B0E8D551C1,85B7BC2DDCDE2A82B933F239E7AC9DCDAD3E945BFD43A332DA030E0F7546CA08,ADA6B3B2DE3BB2686DBEF1543C309D10D23EC2CC,343767926,40824004,4283490,4277874,4277612,4277565,4277388,4276264,4276162,4276154,4276135,4276136,4276133,4276132,4276131,4276127,4276125,4276127,4276126,4276126,4276126,4276128,4276125,4276127,4276125,4276124,4276125,4276125,4276124,0,4276123,4276123,4276122,4276127,4233360,4276127,4276126,4276125,4276124,4276128,4276127,4276125,4276126,4276124,4276125,4276123,4276124,4276123,4276123,4276123,4276122,4276121,4276121,4276125,4276123,4276122,4276123,4276123,4276123,4276124,4277459,4276125,4276122,4276125,4276124,4276099,4233363,4191750,4191282,4191026,4191027,4191026,4149116,434,392,355,326,111,105,102,102,14,1527,4233364,0,9,126,0,420
6182,2022/11/29 11:43:28,NEW_VALSET:PCHEIGHT/347570,A0BC32B342F46F351550DA484B0E8929D49D5ADB46A2B9054EA8667C5474EA85,E4661CDD10F6DF41CA779B83553CDF59D3FC72A377F07009740E59718DBDD3CE,76D9967474B62835E703A577101D1FD35F84D36B,343767927,40824004,4283490,4277874,4277612,4277565,4277388,4276264,4276162,4276154,4276135,4276136,4276133,4276132,4276131,4276127,4276125,4276127,4276126,4276126,4276126,4276128,4276125,4276127,4276125,4276124,4276125,4276125,4276124,0,4276123,4276123,4276122,4276127,4233360,4276127,4276126,4276125,4276124,4276128,4276127,4276125,4276126,4276124,4276125,4276123,4276124,4276123,4276123,4276123,4276122,4276121,4276121,4276125,4276123,4276122,4276123,4276123,4276123,4276124,4277459,4276125,4276122,4276125,4276124,4276099,4233363,4191751,4191282,4191026,4191027,4191026,4149116,434,392,355,326,111,105,102,102,14,1527,4233364,0,9,126,0,420
6189,2022/11/29 11:44:16,NEW_VALSET:PCHEIGHT/347578,55C72FB294DD857579487896D86076B0BBA72D92BD57C6E545FA81054888F53F,DEF1C0485BA18C18D877B134B8DE05C259DCEAA9BE09D99A6897B84DAF94BF56,3558238D72FAC0A40B276D8F238CDF28BE16B4AA,343767928,40824004,4283490,4277874,4277612,4277565,4277388,4276264,4276162,4276154,4276135,4276136,4276133,4276132,4276131,4276127,4276125,4276127,4276126,4276126,4276126,4276128,4276125,4276127,4276125,4276124,4276125,4276125,4276124,0,4276123,4276123,4276122,4276127,4233360,4276127,4276126,4276125,4276124,4276128,4276127,4276125,4276126,4276124,4276125,4276123,4276124,4276123,4276123,4276123,4276122,4276121,4276121,4276125,4276123,4276122,4276123,4276123,4276123,4276124,4277459,4276125,4276122,4276125,4276124,4276099,4233363,4191752,4191282,4191026,4191027,4191026,4149116,434,392,355,326,111,105,102,102,14,1527,4233364,0,9,126,0,420
6226,2022/11/29 11:49:31,NEW_VALSET:PCHEIGHT/347629,7D58B5AC45AAD5A42A66C3562F2C7DABDB613329ABD6046F99C4C776101A2662,02365EC68413471BAD4618EF26A911DD86FF62DA3D403E6C84524EBA1271D9F3,9C87B7B7B0E79B4BE81D72C6B68F7122BCB04EEC,343767929,40824004,4283490,4277874,4277612,4277565,4277388,4276264,4276162,4276154,4276135,4276136,4276133,4276132,4276131,4276127,4276125,4276127,4276126,4276126,4276126,4276128,4276125,4276127,4276125,4276124,4276125,4276125,4276124,0,4276123,4276123,4276123,4276127,4233360,4276127,4276126,4276125,4276124,4276128,4276127,4276125,4276126,4276124,4276125,4276123,4276124,4276123,4276123,4276123,4276122,4276121,4276121,4276125,4276123,4276122,4276123,4276123,4276123,4276124,4277459,4276125,4276122,4276125,4276124,4276099,4233363,4191752,4191282,4191026,4191027,4191026,4149116,434,392,355,326,111,105,102,102,14,1527,4233364,0,9,126,0,420
6238,2022/11/29 11:51:26,NEW_VALSET:PCHEIGHT/347647,D9E83B350321B655086CC2A24FA78D180E8A62A088C8E1FB0353E7538D709FFD,A6A5DB9270F9ED2208A0B33B75547CB030B10F233E95009A45992B9B250D6FD0,6A3CACEAEA586C9AF3051249D6FF34942835DF10,343767930,40824004,4283490,4277874,4277612,4277565,4277388,4276264,4276162,4276154,4276135,4276136,4276133,4276132,4276131,4276127,4276125,4276127,4276126,4276126,4276126,4276128,4276125,4276127,4276125,4276124,4276125,4276125,4276124,0,4276123,4276123,4276123,4276127,4233360,4276127,4276126,4276125,4276124,4276128,4276127,4276125,4276126,4276124,4276125,4276123,4276124,4276123,4276123,4276123,4276122,4276121,4276121,4276125,4276123,4276122,4276123,4276123,4276123,4276124,4277459,4276125,4276122,4276125,4276124,4276099,4233363,4191753,4191282,4191026,4191027,4191026,4149116,434,392,355,326,111,105,102,102,14,1527,4233364,0,9,126,0,420
6264,2022/11/29 11:54:20,NEW_VALSET:PCHEIGHT/347679,CD427429D1767CC963ED74F58AC992F34AC264C91FF495FDF8E734E0461553DB,27569B6DBB1A67106BE4783A4A6D3D2E2AE0CC29C90A8AD03B83DBED57A7BC9A,6A3CACEAEA586C9AF3051249D6FF34942835DF10,343767931,40824004,4283490,4277874,4277612,4277565,4277388,4276264,4276162,4276154,4276135,4276136,4276133,4276132,4276131,4276127,4276125,4276127,4276126,4276126,4276126,4276128,4276125,4276127,4276125,4276124,4276125,4276125,4276124,0,4276123,4276123,4276124,4276127,4233360,4276127,4276126,4276125,4276124,4276128,4276127,4276125,4276126,4276124,4276125,4276123,4276124,4276123,4276123,4276123,4276122,4276121,4276121,4276125,4276123,4276122,4276123,4276123,4276123,4276124,4277459,4276125,4276122,4276125,4276124,4276099,4233363,4191753,4191282,4191026,4191027,4191026,4149116,434,392,355,326,111,105,102,102,14,1527,4233364,0,9,126,0,420
6297,2022/11/29 11:58:22,NEW_VALSET:PCHEIGHT/347718,44BB1E833184AD65B1A087B897B866F1336E164E5E2D7A8F7F68CF1C8C4A4C18,5B4FC257346171772ECBE70CD989A3CAC16C91326E11B59F37142767E49124EC,5A22861F57F12829B68A022FB805685A4E5850C3,343767805,40824004,4283490,4277874,4277612,4277565,4277388,4276264,4276162,4276154,4276135,4276136,4276133,4276132,4276131,4276127,4276125,4276127,4276126,4276126,4276126,4276128,4276125,4276127,4276125,4276124,4276125,4276125,4276124,0,4276123,4276123,4276124,4276127,4233360,4276127,4276126,4276125,4276124,4276128,4276127,4276125,4276126,4276124,4276125,4276123,4276124,4276123,4276123,4276123,4276122,4276121,4276121,4276125,4276123,4276122,4276123,4276123,4276123,4276124,4277459,4276125,4276122,4276125,4276124,4276099,4233363,4191753,4191282,4191026,4191027,4191026,4149116,434,392,355,326,111,105,102,102,14,1527,4233364,0,9,0,0,420
6303,2022/11/29 11:59:18,NEW_VALSET:PCHEIGHT/347729,9E7775E7271C130CF08B7FB8615559F9F6C9E6EA99F98BDBFC509C6D56084AE1,7FECE83ABBD4562F1CEF4AF0CC301AF2FC8A81BB7BEEBCB45E859E2CC545AB12,E2CDB3113C0392603810E16929C86C013A46F540,343767807,40824004,4283490,4277874,4277612,4277565,4277388,4276264,4276162,4276154,4276135,4276136,4276133,4276132,4276131,4276127,4276125,4276127,4276126,4276126,4276126,4276128,4276125,4276127,4276125,4276124,4276126,4276125,4276124,0,4276123,4276123,4276124,4276127,4233360,4276127,4276126,4276125,4276124,4276128,4276127,4276125,4276126,4276124,4276125,4276123,4276124,4276123,4276123,4276123,4276122,4276121,4276121,4276125,4276123,4276122,4276123,4276123,4276123,4276124,4277459,4276125,4276122,4276125,4276124,4276099,4233363,4191754,4191282,4191026,4191027,4191026,4149116,434,392,355,326,111,105,102,102,14,1527,4233364,0,9,0,0,420
6343,2022/11/29 12:04:20,NEW_VALSET:PCHEIGHT/347780,B1189089088D83912E564489768FDBAD5006928475F30244BE33009578545F56,431A821B02F4B2B52A3E5441FDDD9F2A865ED21734B216F082D9D54AADA028B3,76D9967474B62835E703A577101D1FD35F84D36B,343767808,40824004,4283490,4277875,4277612,4277565,4277388,4276264,4276162,4276154,4276135,4276136,4276133,4276132,4276131,4276127,4276125,4276127,4276126,4276126,4276126,4276128,4276125,4276127,4276125,4276124,4276126,4276125,4276124,0,4276123,4276123,4276124,4276127,4233360,4276127,4276126,4276125,4276124,4276128,4276127,4276125,4276126,4276124,4276125,4276123,4276124,4276123,4276123,4276123,4276122,4276121,4276121,4276125,4276123,4276122,4276123,4276123,4276123,4276124,4277459,4276125,4276122,4276125,4276124,4276099,4233363,4191754,4191282,4191026,4191027,4191026,4149116,434,392,355,326,111,105,102,102,14,1527,4233364,0,9,0,0,420
6367,2022/11/29 12:07:22,NEW_VALSET:PCHEIGHT/347808,1EA2B73EFAF513AFA5C04629B0EE902C1326597B2A9F0701643A1AE76152FA6D,B3C7B29ECE7E792FBBC5DBBEF1A990EC08922ADCE9DB8963AAFD5110C0CD29DA,E63597E3F46F3A8C82379A72D37FD7D280E832FA,343767809,40824004,4283490,4277875,4277612,4277565,4277388,4276264,4276162,4276154,4276135,4276136,4276133,4276132,4276131,4276127,4276125,4276127,4276126,4276126,4276126,4276128,4276125,4276127,4276125,4276124,4276126,4276125,4276124,0,4276123,4276123,4276124,4276127,4233360,4276127,4276126,4276125,4276124,4276128,4276127,4276125,4276126,4276124,4276125,4276123,4276124,4276123,4276123,4276123,4276122,4276121,4276121,4276125,4276123,4276122,4276123,4276123,4276123,4276124,4277459,4276125,4276122,4276125,4276124,4276099,4233363,4191755,4191282,4191026,4191027,4191026,4149116,434,392,355,326,111,105,102,102,14,1527,4233364,0,9,0,0,420
