block_height,block_time,comment,validators_hash,computed_hash,proposer_address,total_vp,6A3CACEAEA586C9AF3051249D6FF34942835DF10,056EBA066FB6355FE6B81FDF375C1CDDF5BEBBC6,CA799C8A8079B5BAC07CBCF77C94CA050CB4CB80,4544EF788285E35826DB28EC62FD704554CC7156,E16AD113B8727E1AF9CA7C9195DBBA5FF6139828,CD0DA85F510345EAECB73AEED6E3C2C65AD27E53,F98B3014AF2F2A5C8852263D65A0B679FB799B8C,9901CCDA42B948EDDC835FB5C8AB06730A9C23CD,C02344F67415074C43EA1B5B2063FC996329C6E1,DC00DA048EC40BF29530626601840B18F48AC8A5,41AA5DF98BDB8A809B956A7925CF21FA905D08DD,D656D8F9C06C6F153CA1727CE3EBB05BF1567438,B5B358B6B17052E2E1A00B8ED78127FFDFF584AF,0DA35960AC73947F415949EDAF885E1A9A186370,1E3AFDD98E0E1AEB50E7E7BE7BB78B71AB9FE1BA,A3A9B9712869F224F4F1F3CB3DE5D039D6268F21,3B9916B501C53E38015676282F14E2AAF025F6C5,D4686840675436000E9B33B8A58193B9406ADDA3,103CC3FC5E90C04EE208BD0716DC889552926EF8,FC9402FF4B53B8B72624C7FB28DDE49797EF474B,671C08BB55C1C242DC5A342889CD8C0071893FF9,76D9967474B62835E703A577101D1FD35F84D36B,9C87B7B7B0E79B4BE81D72C6B68F7122BCB04EEC,9797557328079BB3D3E588DAD873F0EA6C098C10,CDA3887D2F0865E84BAC9C8241D4B5FF39591D28,65185BC275EB9232A2DFF23BEB4EAA075BDAD3CE,B4775B0FEBDFE023D6E24748BDD0B39F8366A8DD,E12D86AC279259CBB0CC1D2C5DA9FADE3FD8D24F,ADA6B3B2DE3BB2686DBEF1543C309D10D23EC2CC,66843E34B5A0CC0D4FFACE4C928D200753D4B9D3,D5D3EB2E5E2360782FAFAB7C0B3C45BFFB1587AB,3D42458DD811C921CDA2A080FB018CBBA2B91CFD,EE50044D5EE07FA2C2CC94F1A81D2B6DADC103EB,54443EF34125BDBDF74D8E1FD1EC3857160EF3CC,AA77A443F849606A4A8EB1639752068C1A2EEA5E,71F5F0A14FA5CA88122A26569B0C3A9E3C6E5CAF,7EEBC8E086DB6453F77954C44C94D6FB6F0A625E,214752CFB2CD5CB00EC625739C224AA406226D0E,55EACF6E14726E13F973903614087867404DF2CA,E1A48ED16EB660BE4F259E0E3A62B8BE56F41E36,97075D998C11771B38AAA0ACFBFDF09EED078BC9,87AD83AC8C84ABE5D8890E4DFE407F17BCD42B4E,F6EBCC201A051C2106A6F0CD95A452C843BA4F14,D02B29F69E6BFC3E241F38162E82EE4C78D8DDA9,D0639638EF73670D4813E9D034F4499667B3BE7E,361FD80BB7893C4B4104D0D7A8C931F362D170D8,1FE501A7E4CF0498BB3AB22F64D412C813F81119,DB5EF3A174014515A046E80E3164E22414123614,BACE01F066D7C3344AA194E1A1B6FBF6FE8EBE1C,BE4D9D67579D9E9ECFD32B39AB2EAF988FA7A956,C759989AB500EDF629C4CED1267CA30F660E4024,42890EEA7E9B02890605135356D90B6433A47749,CC05882978FC5FDD6A7721687E14C0299AE004B8,305013CCA69866DA942265649D56B57D4F2545CC,7B0DE97C082AE7911928004FE8B145AA1FF56038,C43B466D9C3A60859B66A48E0B54C662BC701FB5,8C7E66C0416A002CFCF1A99F88F33FCC8F599944,59CC9F852235473DF57BCEF37C60F3A29DB36811,1501A996ED5577FC65D57F92ACC8E15CE6B7DFAD,87D9AEADEB9E7EA51FBAB0FD07FC5BEDCF7AD384,52EA1C24DA94C67A8FED7C46E18A1CFC476D5717,F29C3DB00F73F75D84B7DFDC7787BF78A91C6A81,003E6F7A2FD88BAA3E2117945671FE0D994E171D,4D6E16E3F7D89E8D839F716893D6A1F81C9F956D,7A6A631756F2B240CBDFA81DF654DABA599C0F33,0385B199514F483871B7B801A923BF53977B2916,C96B7A46D3E26FADD6B8B9393D2EE0318AFBA7EE,B59B63331FD2120C89BF2E7DD657E7F9AA090A1D,0B8F81F6A82C6B3708D6192C2AD1B53209E04F6C,6D9D14A2729BA5F02AF203ABAFD5CE8284DD2670,9B54909B390DDDE5EC01413630450C9044EF8E2E,7E060283BE404E1E80CE738DDCC6C12F9EDE0113,292B3711E4423C2F47B7BE58BF72EF2BD0770CF0,E63597E3F46F3A8C82379A72D37FD7D280E832FA,24FB157F1CBAE56079359C2612FE67712CE96426,A2E373DC0894BC0CD0F5C7A8ECF22F1F9E8F5579,16625311355C4993FDA69D218875CAEB783F66D5,03EABFB8409C4F62A732A3D728ACAA2E13403F50,52479C885E73D2F570D47E5F0433785051350DD1,D9448D1A507A0F792C25F4FEAE01DDBC4748CA82,A1B94806551D25A8B9C4B550EBEC1E9B19611A35,98051EE9D111826D0A03BBDD0334C7C246FC4636,95E3F1574DDB503F0380D98A976E0CF8469B874F,5BED074FAD72B341DE26B43628F2FE0917AC1D63,79FA40E44DECB3893E3646B58AA13C7FE898BE91,5A22861F57F12829B68A022FB805685A4E5850C3,FDE7B9EDA5E8D918BA04235FA304AA3CE82C04C1,96884BE29D4D231AFB90D034748286D51A6BE943,7A74EB2298B26CC9F30C1C682A5C0DE209EE3687,35D295C1BA718DA91BFE341AC3DE09B7966921C9,57D2C0F208DE8B603DA6C9B75CD95C32597BE348,23D4A4484D4D868427369088C4D0A2E56DAAF465,74E05D7EAFA7BBEA4B22A2AFFBB1CA6F97470B35,5DEFF454EB30618FA2B978D9FF1C8B523311F1D1,87E92A42607017088F85061E20727BE3CFF61999,8A73C4B75E360FF191B844A61B8845A0AD65D208,8F7B51C1E8520E0BFA894ED83213E45DEB10E156,60DFD976E9B748B1E1F06FD7B6809A370BD3A302,E77FE2A0D7784F9CE575D35F09FBB33BB05CC9EB,E2CDB3113C0392603810E16929C86C013A46F540,DDF94D41B15E7A77122259D83B2BDCF474540337,3558238D72FAC0A40B276D8F238CDF28BE16B4AA,F7DF9EF920DFBCDCA1F382151685A69500BAF630,9B2D81FF1268365847546044CBAD688382D6B664,F54306AE4536A8818B3BCB46D156403FCE944650,0E311E3634B0F6F5959F9394577233D6882625D0,7B24FEE1E6153D765DD696B7DC3588A38A6DF57D,61DDA93355D0ED14AD0F01DF9657F1D922FD8A08,3CC44C72DFD38D8538F1AC2443E540CCA730261C,874FBE7FC240F1F43FA54F82F94017D55BA9A4DF,B45362A682176E95B35B2084405D4F50A77F9CCA,FD9B65D22E19A8A6D34E02491CCDA7F4D0C48BC5,92E7331517D289430B70AB407BF9FA797403A470,93F3ACB2D3DD657C069E80405D37CEFCE5DEB2AC,8951CFD2B94DE0CF7BFF747C367F85095B83EB28,6B1CC4FF7E65DDAEA347F0DBA0DE8911139D3241,279009E814C0F2CE0B21E565512DBF4DCE9923C3,6406B7B10A978323E679E226F0D3546E0470B864,BF4F4707754A93FC8B10B4CA1DF98A043B776ADF,F649FD83C9557B080DBA654B506634F8AD87555F,1221F0F28823F9D5239F0B2CB9575944AA23E61A,616BA35C85E60F6C7F5AE9E5FD0843378D130F8E,C56B6EDB0F598797F625C717A740658CFDE49F86,7149CA24B79EE0E073B9ED04C232A9E9753FBAC9,5DEF681F8F155ACB4939294C20DF4FF00E8680B4
245259,2022/11/22 20:29:19,NEW_VALSET,BB4B3177427559FBA4EDB138FFA92EA9DA9D6ADEA5369A0505244276B1BB429B,7D93EBCAFFAAE5F9D27C9BB2C2D966AEC613439F3D886F0D5F07F6E48B688D23,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107652,670100004,60,70,69,0,88,70,418,0,0,70,0,142,784,69,300,70,70,69,104,70,70,70,70,0,70,70,0,69,70,70,70,70,78,0,70,77,69,70,70,70,70,70,0,70,70,0,70,70,0,70,70,70,70,70,70,70,70,70,0,70,310,60,70,70,60,0,70,68,0,0,70,0,61,0,70,69,60,70,0,0,70,70,70,0,70,70,70,70,0,69,0,0,70,0,70,70,70,70,70,70,70,0,95,70,0,61,70,69,0,70,0,0,0,70,0,0,0,70,0,0,0,0,0,0
245331,2022/11/22 20:35:23,NEW_VALSET,EE39E29903673079350AB517005FFC971F2D14F51122FB0DD65059BAF9638118,9B9CAFB880E56A933A08A80B99D455E3FDA34BD99475FF05466DF04FCDF4753E,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107653,670100004,61,70,69,0,88,70,418,0,0,70,0,142,784,69,300,70,70,69,104,70,70,70,70,0,70,70,0,69,70,70,70,70,78,0,70,77,69,70,70,70,70,70,0,70,70,0,70,70,0,70,70,70,70,70,70,70,70,70,0,70,310,60,70,70,60,0,70,68,0,0,70,0,61,0,70,69,60,70,0,0,70,70,70,0,70,70,70,70,0,69,0,0,70,0,70,70,70,70,70,70,70,0,95,70,0,61,70,69,0,70,0,0,0,70,0,0,0,70,0,0,0,0,0,0
245367,2022/11/22 20:38:25,NEW_VALSET,79C25E9122E7BFA40F5C69CCFC3629E78260A9A1C0C88EF37417DFE00A41BE7D,D9881C436F0C898A1671EAC44D6B7DB5197438872F40FD55580424D988069730,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107661,670100004,69,70,69,0,88,70,418,0,0,70,0,142,784,69,300,70,70,69,104,70,70,70,70,0,70,70,0,69,70,70,70,70,78,0,70,77,69,70,70,70,70,70,0,70,70,0,70,70,0,70,70,70,70,70,70,70,70,70,0,70,310,60,70,70,60,0,70,68,0,0,70,0,61,0,70,69,60,70,0,0,70,70,70,0,70,70,70,70,0,69,0,0,70,0,70,70,70,70,70,70,70,0,95,70,0,61,70,69,0,70,0,0,0,70,0,0,0,70,0,0,0,0,0,0
245439,2022/11/22 20:44:28,NEW_VALSET,C8F5AFBB0B8287537EEE6B358FFB0EC3AD002C86ECC4D1B571E3844C806C3620,BCB59ED53CE38B03BB77986858CF42D51B8529BA5FC2EC92A0A7863FA268088F,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107662,670100004,69,70,69,0,88,70,418,0,0,70,0,142,784,69,300,70,70,69,104,70,70,70,70,0,70,70,0,69,70,70,70,70,78,0,70,77,69,70,70,70,70,70,0,70,70,0,70,70,0,70,70,70,70,70,70,70,70,70,0,70,310,60,70,70,60,0,70,68,0,0,70,0,61,0,70,69,61,70,0,0,70,70,70,0,70,70,70,70,0,69,0,0,70,0,70,70,70,70,70,70,70,0,95,70,0,61,70,69,0,70,0,0,0,70,0,0,0,70,0,0,0,0,0,0
245475,2022/11/22 20:47:30,NEW_VALSET,AE4383318E1E515D1DB03F86DF6046F59B2B4CF72F3B298516D748A1019B99CF,8AF9D4E08874254E0B35ADEB6FDD72CF0306AEEEF3E9339DBEE7051E27E3915B,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107670,670100004,69,70,69,0,88,70,418,0,0,70,0,142,784,69,300,70,70,69,104,70,70,70,70,0,70,70,0,69,70,70,70,70,78,0,70,77,69,70,70,70,70,70,0,70,70,0,70,70,0,70,70,70,70,70,70,70,70,70,0,70,310,60,70,70,60,0,70,68,0,0,70,0,61,0,70,69,69,70,0,0,70,70,70,0,70,70,70,70,0,69,0,0,70,0,70,70,70,70,70,70,70,0,95,70,0,61,70,69,0,70,0,0,0,70,0,0,0,70,0,0,0,0,0,0
245547,2022/11/22 20:53:33,NEW_VALSET,B8A92FFB7B1248DBFAF85BC87FD7DA151BE4BE85EA6CDAF99FB21CA2BD025AA3,1C0EEDEEA899749714814BC341A05BFECB98A1351A645515BA3F8660CDF853B6,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107671,670100004,69,70,69,0,88,70,418,0,0,70,0,142,784,69,300,70,70,69,104,70,70,70,70,0,70,70,0,69,70,70,70,70,78,0,70,77,69,70,70,70,70,70,0,70,70,0,70,70,0,70,70,70,70,70,70,70,70,70,0,70,310,60,70,70,61,0,70,68,0,0,70,0,61,0,70,69,69,70,0,0,70,70,70,0,70,70,70,70,0,69,0,0,70,0,70,70,70,70,70,70,70,0,95,70,0,61,70,69,0,70,0,0,0,70,0,0,0,70,0,0,0,0,0,0
245583,2022/11/22 20:56:35,NEW_VALSET,305F2AC75C6E6A04FDB13AED9D1D5C24A18AA4C32BA93FEA898B0C006EDD6DBB,B8DF9F86971069C147139C91B1B494E9EE656B8C86092EC1AD7B01F3B6688001,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107679,670100004,69,70,69,0,88,70,418,0,0,70,0,142,784,69,300,70,70,69,104,70,70,70,70,0,70,70,0,69,70,70,70,70,78,0,70,77,69,70,70,70,70,70,0,70,70,0,70,70,0,70,70,70,70,70,70,70,70,70,0,70,310,60,70,70,69,0,70,68,0,0,70,0,61,0,70,69,69,70,0,0,70,70,70,0,70,70,70,70,0,69,0,0,70,0,70,70,70,70,70,70,70,0,95,70,0,61,70,69,0,70,0,0,0,70,0,0,0,70,0,0,0,0,0,0
245655,2022/11/22 21:02:38,NEW_VALSET,A24ABA90A4EF6E75537702D56A27E4799E0EF3DB8DA1665C08F4A5D9A94930C5,07AA6B1A5D2BDE48B80B8BB7CB4650F4C725947AEB6A9DECDBB9F2DBC331F999,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107681,670100004,69,70,69,0,88,70,418,0,0,70,0,142,784,69,300,70,70,69,104,70,70,70,70,0,70,70,0,69,70,70,70,70,78,0,70,77,69,70,70,70,70,70,0,70,70,0,70,70,0,70,70,70,70,70,70,70,70,70,0,70,310,62,70,70,69,0,70,68,0,0,70,0,61,0,70,69,69,70,0,0,70,70,70,0,70,70,70,70,0,69,0,0,70,0,70,70,70,70,70,70,70,0,95,70,0,61,70,69,0,70,0,0,0,70,0,0,0,70,0,0,0,0,0,0
245691,2022/11/22 21:05:39,NEW_VALSET,04B320C21ACEBDED8C79C3FE278B6F0DA653A7BE55E9A999224ADD0B7BF5AEFC,E05F3D794D961D084084E1E052850EAEFEB5E7AB2AF02AB3A8E42820BBF5B091,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107688,670100004,69,70,69,0,88,70,418,0,0,70,0,142,784,69,300,70,70,69,104,70,70,70,70,0,70,70,0,69,70,70,70,70,78,0,70,77,69,70,70,70,70,70,0,70,70,0,70,70,0,70,70,70,70,70,70,70,70,70,0,70,310,69,70,70,69,0,70,68,0,0,70,0,61,0,70,69,69,70,0,0,70,70,70,0,70,70,70,70,0,69,0,0,70,0,70,70,70,70,70,70,70,0,95,70,0,61,70,69,0,70,0,0,0,70,0,0,0,70,0,0,0,0,0,0
245763,2022/11/22 21:11:43,NEW_VALSET,8CA79EF09D47CFF5322298FC8EA76C52A0060E379BA1889A83FB0D704C4A05E6,2AF1A5250311BA38F3D579740A79C3F3FE9A9287B2DE29CECBC184A2F253A897,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107689,670100004,69,70,69,0,88,70,418,0,0,70,0,142,784,69,300,70,70,69,104,70,70,70,70,0,70,70,0,69,70,70,70,70,78,0,70,77,69,70,70,70,70,70,0,70,70,0,70,70,0,70,70,70,70,70,70,70,70,70,0,70,310,69,70,70,69,0,70,68,0,0,70,0,62,0,70,69,69,70,0,0,70,70,70,0,70,70,70,70,0,69,0,0,70,0,70,70,70,70,70,70,70,0,95,70,0,61,70,69,0,70,0,0,0,70,0,0,0,70,0,0,0,0,0,0
245799,2022/11/22 21:14:44,NEW_VALSET,95B33487C4965F40DDAA941C2FA760A547B3A6905661C44B3B5C2670D571CC1D,991D86138AD8E727D49CF57E3BB2BC12FEC03D7D96D7E532125435A580CA7246,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107696,670100004,69,70,69,0,88,70,418,0,0,70,0,142,784,69,300,70,70,69,104,70,70,70,70,0,70,70,0,69,70,70,70,70,78,0,70,77,69,70,70,70,70,70,0,70,70,0,70,70,0,70,70,70,70,70,70,70,70,70,0,70,310,69,70,70,69,0,70,68,0,0,70,0,69,0,70,69,69,70,0,0,70,70,70,0,70,70,70,70,0,69,0,0,70,0,70,70,70,70,70,70,70,0,95,70,0,61,70,69,0,70,0,0,0,70,0,0,0,70,0,0,0,0,0,0
245835,2022/11/22 21:17:46,NEW_VALSET,C101FF71134703BA0B2C15523E18B702A75F3D800BFA87E9CE0713661568CB38,155C2034E4589EF4513A9E3DE2C119EDECE1F75D56DA556A4B0AD941ECB61C4D,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107697,670100004,69,70,69,0,88,70,418,0,0,70,0,142,784,69,300,70,70,69,104,70,70,70,70,0,70,70,0,69,70,70,70,70,78,0,70,77,69,70,70,70,70,70,0,70,70,0,70,70,0,70,70,70,70,70,70,70,70,70,0,70,310,69,70,70,69,0,70,68,0,0,70,0,70,0,70,69,69,70,0,0,70,70,70,0,70,70,70,70,0,69,0,0,70,0,70,70,70,70,70,70,70,0,95,70,0,61,70,69,0,70,0,0,0,70,0,0,0,70,0,0,0,0,0,0
245907,2022/11/22 21:23:49,NEW_VALSET,67BDB4E8489E1462DC89A7D1FA273859409BC6B1CB88260950154F17B307C0E6,B8151EDFCCE2E3C715710B0123052AA5653AB719F09638A8BDFD66EF6D508E62,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107705,670100004,69,70,69,0,88,70,418,0,0,70,0,142,784,69,300,70,70,69,104,70,70,70,70,0,70,70,0,69,70,70,70,70,78,0,70,77,69,70,70,70,70,70,0,70,70,0,70,70,0,70,70,70,70,70,70,70,70,70,0,70,310,69,70,70,69,0,70,68,0,0,70,0,70,0,70,69,69,70,0,0,70,70,70,0,70,70,70,70,0,69,0,0,70,0,70,70,70,70,70,70,70,0,95,70,0,69,70,69,0,70,0,0,0,70,0,0,0,70,0,0,0,0,0,0
245943,2022/11/22 21:26:51,NEW_VALSET,BEDBB09F052CA31D40B7D80E807DBCFA12F2A3B09D1990476C38F163A86EFC50,B176985BC99C006A593076635888D094E175276C41FCC7A8DA0C4C1038885779,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107706,670100004,69,70,69,0,88,70,418,0,0,70,0,142,784,69,300,70,70,69,104,70,70,70,70,0,70,70,0,69,70,70,70,70,78,0,70,77,69,70,70,70,70,70,0,70,70,0,70,70,0,70,70,70,70,70,70,70,70,70,0,70,310,69,70,70,69,0,70,68,0,0,70,0,70,0,70,69,69,70,0,0,70,70,70,0,70,70,70,70,0,69,0,0,70,0,70,70,70,70,70,70,70,0,95,70,0,70,70,69,0,70,0,0,0,70,0,0,0,70,0,0,0,0,0,0
245990,2022/11/22 21:30:48,NEW_VALSET,4C914DDFA87C165C246734E3D8C0390B61A59E2BE6A6F3ED79CEA8D83F8443DB,55814426E7837014388F5FA8A2521B0D4EF454DE3931F62B066DE76A7E461A21,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107707,670100004,69,70,69,0,88,70,418,0,0,70,0,142,784,69,300,70,70,69,104,70,70,70,70,0,70,70,0,69,70,70,70,70,78,0,70,77,69,70,70,70,70,70,0,70,70,0,70,70,0,70,70,70,70,70,70,70,70,70,0,70,310,69,70,70,69,0,70,68,0,0,70,0,70,0,70,69,69,70,0,0,70,70,70,0,70,70,70,70,0,69,0,0,70,0,70,70,70,70,70,70,70,0,95,70,0,70,70,69,0,70,0,0,0,70,0,0,0,70,1,0,0,0,0,0
246012,2022/11/22 21:32:39,NEW_VALSET,6227F3A126CB63414A18317BE1AD54279C64C43FBF7D653AB0C9F27DB9749BE9,CDC1B1A7ED984267EB2F24F6DE9ECFFE96F0C21D768CE928E59413B1CB060FA6,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107720,670100004,69,70,69,0,88,70,418,0,0,70,0,142,784,69,300,70,70,69,104,70,70,70,70,0,70,70,0,69,70,70,70,70,78,0,70,77,69,70,70,70,70,70,0,70,70,0,70,70,0,70,70,70,70,70,70,70,70,70,0,70,310,69,70,70,69,0,70,68,0,0,70,0,70,0,70,69,69,70,0,0,70,70,70,0,70,70,70,70,0,69,0,0,70,0,70,70,70,70,70,70,70,0,95,70,0,70,70,69,0,70,0,0,0,70,0,0,0,70,14,0,0,0,0,0
246015,2022/11/22 21:32:54,NEW_VALSET,AF01C8166DFF7512EAC929C1C7115D04E7E0B4B4C6B6899001A9A4A9ADD00CE3,05A415C147EB2D8E83DEBA62F17C47A35F7D38B724FC34DD254BBCF65D2DBBAC,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107722,670100004,69,70,69,0,88,70,418,0,0,70,0,142,784,69,300,70,70,69,104,70,70,70,70,0,70,70,0,69,70,70,70,70,78,0,70,77,69,70,70,70,70,70,0,70,70,0,70,70,0,70,70,70,70,70,70,70,70,70,0,70,310,69,70,70,69,0,70,70,0,0,70,0,70,0,70,69,69,70,0,0,70,70,70,0,70,70,70,70,0,69,0,0,70,0,70,70,70,70,70,70,70,0,95,70,0,70,70,69,0,70,0,0,0,70,0,0,0,70,14,0,0,0,0,0
246197,2022/11/22 21:48:13,NEW_VALSET,9278A2A8B12076DF705F36245D790B3652B39785A498B30BFB594390EE547510,C66AABD419E5E8D1D7407348850F85198407256600A1DEAA58CBCE1CB09CD03F,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107708,670100004,69,70,69,0,88,70,418,0,0,70,0,142,784,69,300,70,70,69,104,70,70,70,70,0,70,70,0,69,70,70,70,70,78,0,70,77,69,70,70,70,70,70,0,70,70,0,70,70,0,70,70,70,70,70,70,70,70,70,0,70,310,69,70,70,69,0,70,70,0,0,70,0,70,0,70,69,69,70,0,0,70,70,70,0,70,70,70,70,0,69,0,0,70,0,70,70,70,70,70,70,70,0,95,70,0,70,70,69,0,70,0,0,0,70,0,0,0,70,0,0,0,0,0,0
246535,2022/11/22 22:16:40,NEW_VALSET,71F728209B79F1C434C3726217EF6B058953887E0D973B4173F1D4EE0F4141BC,FAB80B9E179CE3B52C067913028E71478FE984470822D18B678E546B6E44F5E0,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107718,670100004,69,70,69,0,88,70,418,0,0,70,0,142,784,69,300,70,70,69,104,70,70,70,70,0,70,70,0,69,70,70,70,70,88,0,70,77,69,70,70,70,70,70,0,70,70,0,70,70,0,70,70,70,70,70,70,70,70,70,0,70,310,69,70,70,69,0,70,70,0,0,70,0,70,0,70,69,69,70,0,0,70,70,70,0,70,70,70,70,0,69,0,0,70,0,70,70,70,70,70,70,70,0,95,70,0,70,70,69,0,70,0,0,0,70,0,0,0,70,0,0,0,0,0,0
247016,2022/11/22 22:57:08,NEW_VALSET,D0D914D184D5C95FBFBF219E35EE453D6FF76992D70FBABDD3E1D5E23B64F450,74221EE5241978F6503C3ED717BF43D423037C94612F9FC6149E51F6EBDEFEFC,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107648,670100004,69,70,69,0,88,70,418,0,0,70,0,142,784,69,300,70,70,69,104,0,70,70,70,0,70,70,0,69,70,70,70,70,88,0,70,77,69,70,70,70,70,70,0,70,70,0,70,70,0,70,70,70,70,70,70,70,70,70,0,70,310,69,70,70,69,0,70,70,0,0,70,0,70,0,70,69,69,70,0,0,70,70,70,0,70,70,70,70,0,69,0,0,70,0,70,70,70,70,70,70,70,0,95,70,0,70,70,69,0,70,0,0,0,70,0,0,0,70,0,0,0,0,0,0
248785,2022/11/23 01:25:59,NEW_VALSET,ECE3772526A6D2A0E8C6484D3B15F02DD650764A66CEDFC2438D3A2DF5FA916E,94AEBA89C53EC9FC85409ADC20701E1C482D0D607EFC4559B0D18F50AF337378,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107717,670100004,69,70,69,0,88,70,418,0,0,70,0,142,784,69,300,70,70,69,104,69,70,70,70,0,70,70,0,69,70,70,70,70,88,0,70,77,69,70,70,70,70,70,0,70,70,0,70,70,0,70,70,70,70,70,70,70,70,70,0,70,310,69,70,70,69,0,70,70,0,0,70,0,70,0,70,69,69,70,0,0,70,70,70,0,70,70,70,70,0,69,0,0,70,0,70,70,70,70,70,70,70,0,95,70,0,70,70,69,0,70,0,0,0,70,0,0,0,70,0,0,0,0,0,0
250422,2022/11/23 03:43:42,NEW_VALSET,6F736AB34D71ADF16F7F4E820D6A3215932793F7A496A5270885208427EDB285,BE5116334E089E01F60411F1C0F0B02AED2D0487391859FD17BAF48E5B9AE2F9,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107718,670100004,69,70,69,0,88,70,418,0,0,70,0,142,784,69,300,70,70,69,104,69,70,70,70,0,70,70,0,70,70,70,70,70,88,0,70,77,69,70,70,70,70,70,0,70,70,0,70,70,0,70,70,70,70,70,70,70,70,70,0,70,310,69,70,70,69,0,70,70,0,0,70,0,70,0,70,69,69,70,0,0,70,70,70,0,70,70,70,70,0,69,0,0,70,0,70,70,70,70,70,70,70,0,95,70,0,70,70,69,0,70,0,0,0,70,0,0,0,70,0,0,0,0,0,0
250458,2022/11/23 03:46:44,NEW_VALSET,07416FF933E4C01BBF66A10A195AC87B42154A2ABBDD238415C52CB744E598BE,347A9CF8C9C25F6C088BBA284733EBEC0D7D70A8CC2824D17E1DBB2F3143D546,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107719,670100004,69,70,69,0,88,70,418,0,0,70,0,142,784,69,300,70,70,69,104,69,70,70,70,0,70,70,0,71,70,70,70,70,88,0,70,77,69,70,70,70,70,70,0,70,70,0,70,70,0,70,70,70,70,70,70,70,70,70,0,70,310,69,70,70,69,0,70,70,0,0,70,0,70,0,70,69,69,70,0,0,70,70,70,0,70,70,70,70,0,69,0,0,70,0,70,70,70,70,70,70,70,0,95,70,0,70,70,69,0,70,0,0,0,70,0,0,0,70,0,0,0,0,0,0
250494,2022/11/23 03:49:46,NEW_VALSET,894AAFF973B329F5142FCF2CF8EC4688337E3390A33E49ED54F9A3AE84068602,C7011C54634422E5454F7A918DFDE5E6E2D2EC03C95657BA9989B6A3B4E0CE4A,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107726,670100004,69,70,69,0,88,70,418,0,0,70,0,142,784,69,300,70,70,69,104,69,70,70,70,0,70,70,0,78,70,70,70,70,88,0,70,77,69,70,70,70,70,70,0,70,70,0,70,70,0,70,70,70,70,70,70,70,70,70,0,70,310,69,70,70,69,0,70,70,0,0,70,0,70,0,70,69,69,70,0,0,70,70,70,0,70,70,70,70,0,69,0,0,70,0,70,70,70,70,70,70,70,0,95,70,0,70,70,69,0,70,0,0,0,70,0,0,0,70,0,0,0,0,0,0
250566,2022/11/23 03:55:49,NEW_VALSET,EC87BA7B5A59DB80727647DAECDC6E79C9826C05109AB3DF2A1F536E18A8860D,96CFBA2F5360FE77753E8070E2F35EF227FB5ED907E986B81DD00994B018DE1E,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107727,670100004,69,70,69,0,88,70,418,0,0,70,0,142,784,69,300,70,70,69,104,70,70,70,70,0,70,70,0,78,70,70,70,70,88,0,70,77,69,70,70,70,70,70,0,70,70,0,70,70,0,70,70,70,70,70,70,70,70,70,0,70,310,69,70,70,69,0,70,70,0,0,70,0,70,0,70,69,69,70,0,0,70,70,70,0,70,70,70,70,0,69,0,0,70,0,70,70,70,70,70,70,70,0,95,70,0,70,70,69,0,70,0,0,0,70,0,0,0,70,0,0,0,0,0,0
250593,2022/11/23 03:58:06,NEW_VALSET,F63D55293E104C719B31AC384CA51F903026541B520DF2DBF0C959E19D971ADF,18F42B9FDB282F63247A11F3BE412E626434B5AB012C00698D5BC8A4683189C5,6A3CACEAEA586C9AF3051249D6FF34942835DF10,670107728,670100004,69,70,69,0,88,70,418,0,0,70,0,142,784,69,300,70,70,69,104,70,70,70,70,0,70,70,0,78,70,70,70,70,88,0,70,77,69,70,70,70,70,70,0,70,70,0,70,70,0,70,70,70,70,70,70,70,70,70,0,70,310,69,70,70,69,0,70,70,0,0,70,0,70,0,70,69,69,70,0,0,70,70,70,0,70,70,70,70,0,69,0,0,70,0,70,70,70,70,70,70,70,0,95,70,0,70,70,69,0,70,0,0,0,70,0,0,0,70,0,1,0,0,0,0
