block_height,block_time,comment,validators_hash,computed_hash,proposer_address,total_vp,6A3CACEAEA586C9AF3051249D6FF34942835DF10,0B8F81F6A82C6B3708D6192C2AD1B53209E04F6C,9901CCDA42B948EDDC835FB5C8AB06730A9C23CD,0DA35960AC73947F415949EDAF885E1A9A186370,B5B358B6B17052E2E1A00B8ED78127FFDFF584AF,A3A9B9712869F224F4F1F3CB3DE5D039D6268F21,372D1BB96574A4F382BCC2E9E5DC1A71CC6B0CE9,CD0DA85F510345EAECB73AEED6E3C2C65AD27E53,54443EF34125BDBDF74D8E1FD1EC3857160EF3CC,96884BE29D4D231AFB90D034748286D51A6BE943,B59B63331FD2120C89BF2E7DD657E7F9AA090A1D,E63597E3F46F3A8C82379A72D37FD7D280E832FA,66843E34B5A0CC0D4FFACE4C928D200753D4B9D3,FC9402FF4B53B8B72624C7FB28DDE49797EF474B,5DEFF454EB30618FA2B978D9FF1C8B523311F1D1,671C08BB55C1C242DC5A342889CD8C0071893FF9,F54306AE4536A8818B3BCB46D156403FCE944650,F6EBCC201A051C2106A6F0CD95A452C843BA4F14,0E311E3634B0F6F5959F9394577233D6882625D0,16625311355C4993FDA69D218875CAEB783F66D5,1C4A305A101EDFB122E8C15289F036C98986FCDB,305013CCA69866DA942265649D56B57D4F2545CC,76D9967474B62835E703A577101D1FD35F84D36B,97075D998C11771B38AAA0ACFBFDF09EED078BC9,C759989AB500EDF629C4CED1267CA30F660E4024,DDF94D41B15E7A77122259D83B2BDCF474540337,E1A48ED16EB660BE4F259E0E3A62B8BE56F41E36,E2CDB3113C0392603810E16929C86C013A46F540,E77FE2A0D7784F9CE575D35F09FBB33BB05CC9EB,EE50044D5EE07FA2C2CC94F1A81D2B6DADC103EB,003E6F7A2FD88BAA3E2117945671FE0D994E171D,0385B199514F483871B7B801A923BF53977B2916,103CC3FC5E90C04EE208BD0716DC889552926EF8,214752CFB2CD5CB00EC625739C224AA406226D0E,41AA5DF98BDB8A809B956A7925CF21FA905D08DD,42890EEA7E9B02890605135356D90B6433A47749,4544EF788285E35826DB28EC62FD704554CC7156,5A22861F57F12829B68A022FB805685A4E5850C3,5BED074FAD72B341DE26B43628F2FE0917AC1D63,6406B7B10A978323E679E226F0D3546E0470B864,8A73C4B75E360FF191B844A61B8845A0AD65D208,95E3F1574DDB503F0380D98A976E0CF8469B874F,98051EE9D111826D0A03BBDD0334C7C246FC4636,9B2D81FF1268365847546044CBAD688382D6B664,9C87B7B7B0E79B4BE81D72C6B68F7122BCB04EEC,A2E373DC0894BC0CD0F5C7A8ECF22F1F9E8F5579,B45362A682176E95B35B2084405D4F50A77F9CCA,3558238D72FAC0A40B276D8F238CDF28BE16B4AA,3CC44C72DFD38D8538F1AC2443E540CCA730261C,52479C885E73D2F570D47E5F0433785051350DD1,59CC9F852235473DF57BCEF37C60F3A29DB36811,60DFD976E9B748B1E1F06FD7B6809A370BD3A302,616BA35C85E60F6C7F5AE9E5FD0843378D130F8E,61DDA93355D0ED14AD0F01DF9657F1D922FD8A08,65185BC275EB9232A2DFF23BEB4EAA075BDAD3CE,7149CA24B79EE0E073B9ED04C232A9E9753FBAC9,7B0DE97C082AE7911928004FE8B145AA1FF56038,87AD83AC8C84ABE5D8890E4DFE407F17BCD42B4E,8C7E66C0416A002CFCF1A99F88F33FCC8F599944,8F7B51C1E8520E0BFA894ED83213E45DEB10E156,9797557328079BB3D3E588DAD873F0EA6C098C10,BF4F4707754A93FC8B10B4CA1DF98A043B776ADF,C43B466D9C3A60859B66A48E0B54C662BC701FB5,CA799C8A8079B5BAC07CBCF77C94CA050CB4CB80,7A74EB2298B26CC9F30C1C682A5C0DE209EE3687,57D2C0F208DE8B603DA6C9B75CD95C32597BE348,3B9916B501C53E38015676282F14E2AAF025F6C5,1501A996ED5577FC65D57F92ACC8E15CE6B7DFAD,7EEBC8E086DB6453F77954C44C94D6FB6F0A625E,657CB53BCDD047092A840BA12B894D6A079C05ED,D4686840675436000E9B33B8A58193B9406ADDA3,ADA6B3B2DE3BB2686DBEF1543C309D10D23EC2CC,DEF5A8B2156AAB712067DDB2EB27AF646FC6235A,056EBA066FB6355FE6B81FDF375C1CDDF5BEBBC6,F29C3DB00F73F75D84B7DFDC7787BF78A91C6A81,BE11EA8919773D1D972D5B74EABC964BFC51C72D,7A6A631756F2B240CBDFA81DF654DABA599C0F33,7E060283BE404E1E80CE738DDCC6C12F9EDE0113,7B24FEE1E6153D765DD696B7DC3588A38A6DF57D,4D6E16E3F7D89E8D839F716893D6A1F81C9F956D,5DEF681F8F155ACB4939294C20DF4FF00E8680B4,CD9E234ED9742A341A67EAEC1A0B2D97CC89663C,D269A81C7741F458C31DB7FB14C58176421FB2F8,03EABFB8409C4F62A732A3D728ACAA2E13403F50,C96B7A46D3E26FADD6B8B9393D2EE0318AFBA7EE,365464D12717C9A89840B13C0E7B0C602FB01B37,1F72BBF37E781D570EF316BFCE2A3BABD27E3BF7,CC05882978FC5FDD6A7721687E14C0299AE004B8
6971,2022/11/29 11:19:13,NEW_VALSET:PCHEIGHT/347330,F9956CC8EF0A95862E2FC2827B3DD6B217331233C6DFFCB494D9B889BD4ABD48,DE1DFEEF5B8E2AA34DB2661D2A77AEC9949EF9D75A4CB6C2B26CDF1DDBD7338A,98051EE9D111826D0A03BBDD0334C7C246FC4636,348044032,40824004,4283490,4277874,4277388,4277596,4277565,4276264,4276162,4276154,4276135,4276136,4276133,4276132,4276131,4276127,4276125,4276127,4276128,4276126,4276126,4276125,4276128,4276124,4276127,4276125,4276125,4276124,4276125,4276125,4276124,4276123,4276123,4276122,4276126,4276123,4233360,4276127,4276126,4276125,4276125,4276123,4276124,4276128,4276127,4276125,4276125,4276124,4276123,4276124,4276123,4276123,4276122,4276121,4276121,4276123,4276122,4276123,4276123,4276124,4277459,4276125,4276122,4276125,4276124,4276099,4233363,4191748,4191282,4191027,4191026,4191026,4149116,434,355,326,1527,111,105,102,102,0,14,0,4233364,126,9,392,420
7013,2022/11/29 11:24:05,NEW_VALSET:PCHEIGHT/347379,BBCAABCD4D0481D257BCD7DBEC5512E24B2B2F2FB8F73F5A3F5837ADF85D237B,8CC20CFE5EE35CD54D2D3C8C8A8239F3D531A3B05C768F2BACCCFF1CC325B427,6A3CACEAEA586C9AF3051249D6FF34942835DF10,348044033,40824004,4283490,4277874,4277388,4277596,4277565,4276264,4276162,4276154,4276135,4276136,4276133,4276132,4276131,4276127,4276125,4276127,4276128,4276126,4276126,4276125,4276128,4276125,4276127,4276125,4276125,4276124,4276125,4276125,4276124,4276123,4276123,4276122,4276126,4276123,4233360,4276127,4276126,4276125,4276125,4276123,4276124,4276128,4276127,4276125,4276125,4276124,4276123,4276124,4276123,4276123,4276122,4276121,4276121,4276123,4276122,4276123,4276123,4276124,4277459,4276125,4276122,4276125,4276124,4276099,4233363,4191748,4191282,4191027,4191026,4191026,4149116,434,355,326,1527,111,105,102,102,0,14,0,4233364,126,9,392,420
7016,2022/11/29 11:24:32,NEW_VALSET:PCHEIGHT/347383,1F89B0B501BB1AF4374207ACA7605D8AC3D6709FF44F4D5980D328E652B9CED4,C2AD3E98753FE3C083ADE07D4E220BD6323DF3DE6CB92688B381A57C40617024,9901CCDA42B948EDDC835FB5C8AB06730A9C23CD,348044049,40824004,4283490,4277874,4277388,4277612,4277565,4276264,4276162,4276154,4276135,4276136,4276133,4276132,4276131,4276127,4276125,4276127,4276128,4276126,4276126,4276125,4276128,4276125,4276127,4276125,4276125,4276124,4276125,4276125,4276124,4276123,4276123,4276122,4276126,4276123,4233360,4276127,4276126,4276125,4276125,4276123,4276124,4276128,4276127,4276125,4276125,4276124,4276123,4276124,4276123,4276123,4276122,4276121,4276121,4276123,4276122,4276123,4276123,4276124,4277459,4276125,4276122,4276125,4276124,4276099,4233363,4191748,4191282,4191027,4191026,4191026,4149116,434,355,326,1527,111,105,102,102,0,14,0,4233364,126,9,392,420
7041,2022/11/29 11:27:09,NEW_VALSET:PCHEIGHT/347408,F3F5BD489E4F6B7A1D2B30A2983AE4D921D6C007E20086EA387D6120F709A471,E06296C31DA59247BF738A62CC846A9E33AB04F1BFA8B087808589836AEE055C,6A3CACEAEA586C9AF3051249D6FF34942835DF10,348044050,40824004,4283490,4277874,4277388,4277612,4277565,4276264,4276162,4276154,4276135,4276136,4276133,4276132,4276131,4276127,4276125,4276127,4276128,4276126,4276126,4276125,4276128,4276125,4276127,4276125,4276125,4276124,4276125,4276125,4276124,4276123,4276123,4276122,4276126,4276123,4233360,4276127,4276126,4276125,4276125,4276123,4276124,4276128,4276127,4276125,4276125,4276124,4276123,4276124,4276123,4276123,4276122,4276121,4276121,4276123,4276122,4276123,4276123,4276124,4277459,4276125,4276122,4276125,4276124,4276099,4233363,4191749,4191282,4191027,4191026,4191026,4149116,434,355,326,1527,111,105,102,102,0,14,0,4233364,126,9,392,420
7059,2022/11/29 11:29:10,NEW_VALSET:PCHEIGHT/347428,273CD9467D988249B2EDD5DBE13DD15C537EF18AD2353566E13DA8E81460E5F4,AAAD63A4ED0688FEABC8E31712177E29C3D395633F9C972DE9BCE7E065D38E0F,E2CDB3113C0392603810E16929C86C013A46F540,348044051,40824004,4283490,4277874,4277388,4277612,4277565,4276264,4276162,4276154,4276135,4276136,4276133,4276132,4276131,4276127,4276125,4276127,4276128,4276126,4276126,4276125,4276128,4276125,4276127,4276125,4276125,4276124,4276125,4276125,4276124,4276123,4276123,4276122,4276126,4276123,4233360,4276127,4276126,4276125,4276125,4276123,4276124,4276128,4276127,4276125,4276126,4276124,4276123,4276124,4276123,4276123,4276122,4276121,4276121,4276123,4276122,4276123,4276123,4276124,4277459,4276125,4276122,4276125,4276124,4276099,4233363,4191749,4191282,4191027,4191026,4191026,4149116,434,355,326,1527,111,105,102,102,0,14,0,4233364,126,9,392,420
7103,2022/11/29 11:34:18,NEW_VALSET:PCHEIGHT/347479,E9D21B27B256923EC35E550EDD70DB0DE317D6028B9B4E28378F4AF9898FBCE9,5C6226F1E34656FDBD5BFBF69E2ACB92550CEE0014DAAD7BBF05AD097433AF89,372D1BB96574A4F382BCC2E9E5DC1A71CC6B0CE9,348044052,40824004,4283490,4277874,4277388,4277612,4277565,4276264,4276162,4276154,4276135,4276136,4276133,4276132,4276131,4276127,4276125,4276127,4276128,4276126,4276126,4276126,4276128,4276125,4276127,4276125,4276125,4276124,4276125,4276125,4276124,4276123,4276123,4276122,4276126,4276123,4233360,4276127,4276126,4276125,4276125,4276123,4276124,4276128,4276127,4276125,4276126,4276124,4276123,4276124,4276123,4276123,4276122,4276121,4276121,4276123,4276122,4276123,4276123,4276124,4277459,4276125,4276122,4276125,4276124,4276099,4233363,4191749,4191282,4191027,4191026,4191026,4149116,434,355,326,1527,111,105,102,102,0,14,0,4233364,126,9,392,420
7109,2022/11/29 11:34:58,NEW_VALSET:PCHEIGHT/347486,128EE37B7C2E96EC79ADEC7AF8F51E683F435FAA8CE3C20D9936D9624056663E,F7F6D05CEB6BF7629A217F403AB546C5FF6C64633FB557802860DF7A7A24F1C5,E63597E3F46F3A8C82379A72D37FD7D280E832FA,348044053,40824004,4283490,4277874,4277388,4277612,4277565,4276264,4276162,4276154,4276135,4276136,4276133,4276132,4276131,4276127,4276125,4276127,4276128,4276126,4276126,4276126,4276128,4276125,4276127,4276125,4276125,4276124,4276125,4276125,4276124,4276123,4276123,4276122,4276126,4276123,4233360,4276127,4276126,4276125,4276125,4276123,4276124,4276128,4276127,4276125,4276126,4276124,4276123,4276124,4276123,4276123,4276122,4276121,4276121,4276123,4276122,4276123,4276123,4276124,4277459,4276125,4276122,4276125,4276124,4276099,4233363,4191750,4191282,4191027,4191026,4191026,4149116,434,355,326,1527,111,105,102,102,0,14,0,4233364,126,9,392,420
7128,2022/11/29 11:36:57,NEW_VALSET:PCHEIGHT/347506,B8AFE8626E3D95691B88454C6887708EDA3445F5493D82DB84C2A052A3613F69,49D530FFCA351BEF242AA29F5E2F30ADFA678B902D7E5F31569B1C20483CE65B,671C08BB55C1C242DC5A342889CD8C0071893FF9,343767925,40824004,4283490,4277874,4277388,4277612,4277565,4276264,4276162,4276154,4276135,4276136,4276133,4276132,4276131,4276127,4276125,4276127,0,4276126,4276126,4276126,4276128,4276125,4276127,4276125,4276125,4276124,4276125,4276125,4276124,4276123,4276123,4276122,4276126,4276123,4233360,4276127,4276126,4276125,4276125,4276123,4276124,4276128,4276127,4276125,4276126,4276124,4276123,4276124,4276123,4276123,4276122,4276121,4276121,4276123,4276122,4276123,4276123,4276124,4277459,4276125,4276122,4276125,4276124,4276099,4233363,4191750,4191282,4191027,4191026,4191026,4149116,434,355,326,1527,111,105,102,102,0,14,0,4233364,126,9,392,420
7147,2022/11/29 11:39:08,NEW_VALSET:PCHEIGHT/347528,CAA42C10F5E4E32C260E7AB31F62A884D28270F149874AB1C41082B0E8D551C1,85B7BC2DDCDE2A82B933F239E7AC9DCDAD3E945BFD43A332DA030E0F7546CA08,76D9967474B62835E703A577101D1FD35F84D36B,343767926,40824004,4283490,4277874,4277388,4277612,4277565,4276264,4276162,4276154,4276135,4276136,4276133,4276132,4276131,4276127,4276125,4276127,0,4276126,4276126,4276126,4276128,4276125,4276127,4276125,4276125,4276124,4276125,4276125,4276124,4276123,4276123,4276122,4276127,4276123,4233360,4276127,4276126,4276125,4276125,4276123,4276124,4276128,4276127,4276125,4276126,4276124,4276123,4276124,4276123,4276123,4276122,4276121,4276121,4276123,4276122,4276123,4276123,4276124,4277459,4276125,4276122,4276125,4276124,4276099,4233363,4191750,4191282,4191027,4191026,4191026,4149116,434,355,326,1527,111,105,102,102,0,14,0,4233364,126,9,392,420
7183,2022/11/29 11:43:23,NEW_VALSET:PCHEIGHT/347570,A0BC32B342F46F351550DA484B0E8929D49D5ADB46A2B9054EA8667C5474EA85,E4661CDD10F6DF41CA779B83553CDF59D3FC72A377F07009740E59718DBDD3CE,6A3CACEAEA586C9AF3051249D6FF34942835DF10,343767927,40824004,4283490,4277874,4277388,4277612,4277565,4276264,4276162,4276154,4276135,4276136,4276133,4276132,4276131,4276127,4276125,4276127,0,4276126,4276126,4276126,4276128,4276125,4276127,4276125,4276125,4276124,4276125,4276125,4276124,4276123,4276123,4276122,4276127,4276123,4233360,4276127,4276126,4276125,4276125,4276123,4276124,4276128,4276127,4276125,4276126,4276124,4276123,4276124,4276123,4276123,4276122,4276121,4276121,4276123,4276122,4276123,4276123,4276124,4277459,4276125,4276122,4276125,4276124,4276099,4233363,4191751,4191282,4191027,4191026,4191026,4149116,434,355,326,1527,111,105,102,102,0,14,0,4233364,126,9,392,420
7191,2022/11/29 11:44:19,NEW_VALSET:PCHEIGHT/347578,55C72FB294DD857579487896D86076B0BBA72D92BD57C6E545FA81054888F53F,DEF1C0485BA18C18D877B134B8DE05C259DCEAA9BE09D99A6897B84DAF94BF56,5A22861F57F12829B68A022FB805685A4E5850C3,343767928,40824004,4283490,4277874,4277388,4277612,4277565,4276264,4276162,4276154,4276135,4276136,4276133,4276132,4276131,4276127,4276125,4276127,0,4276126,4276126,4276126,4276128,4276125,4276127,4276125,4276125,4276124,4276125,4276125,4276124,4276123,4276123,4276122,4276127,4276123,4233360,4276127,4276126,4276125,4276125,4276123,4276124,4276128,4276127,4276125,4276126,4276124,4276123,4276124,4276123,4276123,4276122,4276121,4276121,4276123,4276122,4276123,4276123,4276124,4277459,4276125,4276122,4276125,4276124,4276099,4233363,4191752,4191282,4191027,4191026,4191026,4149116,434,355,326,1527,111,105,102,102,0,14,0,4233364,126,9,392,420
7236,2022/11/29 11:49:19,NEW_VALSET:PCHEIGHT/347629,7D58B5AC45AAD5A42A66C3562F2C7DABDB613329ABD6046F99C4C776101A2662,02365EC68413471BAD4618EF26A911DD86FF62DA3D403E6C84524EBA1271D9F3,6A3CACEAEA586C9AF3051249D6FF34942835DF10,343767929,40824004,4283490,4277874,4277388,4277612,4277565,4276264,4276162,4276154,4276135,4276136,4276133,4276132,4276131,4276127,4276125,4276127,0,4276126,4276126,4276126,4276128,4276125,4276127,4276125,4276125,4276124,4276125,4276125,4276124,4276123,4276123,4276123,4276127,4276123,4233360,4276127,4276126,4276125,4276125,4276123,4276124,4276128,4276127,4276125,4276126,4276124,4276123,4276124,4276123,4276123,4276122,4276121,4276121,4276123,4276122,4276123,4276123,4276124,4277459,4276125,4276122,4276125,4276124,4276099,4233363,4191752,4191282,4191027,4191026,4191026,4149116,434,355,326,1527,111,105,102,102,0,14,0,4233364,126,9,392,420
7252,2022/11/29 11:51:03,NEW_VALSET:PCHEIGHT/347647,D9E83B350321B655086CC2A24FA78D180E8A62A088C8E1FB0353E7538D709FFD,A6A5DB9270F9ED2208A0B33B75547CB030B10F233E95009A45992B9B250D6FD0,C43B466D9C3A60859B66A48E0B54C662BC701FB5,343767930,40824004,4283490,4277874,4277388,4277612,4277565,4276264,4276162,4276154,4276135,4276136,4276133,4276132,4276131,4276127,4276125,4276127,0,4276126,4276126,4276126,4276128,4276125,4276127,4276125,4276125,4276124,4276125,4276125,4276124,4276123,4276123,4276123,4276127,4276123,4233360,4276127,4276126,4276125,4276125,4276123,4276124,4276128,4276127,4276125,4276126,4276124,4276123,4276124,4276123,4276123,4276122,4276121,4276121,4276123,4276122,4276123,4276123,4276124,4277459,4276125,4276122,4276125,4276124,4276099,4233363,4191753,4191282,4191027,4191026,4191026,4149116,434,355,326,1527,111,105,102,102,0,14,0,4233364,126,9,392,420
7279,2022/11/29 11:54:15,NEW_VALSET:PCHEIGHT/347679,CD427429D1767CC963ED74F58AC992F34AC264C91FF495FDF8E734E0461553DB,27569B6DBB1A67106BE4783A4A6D3D2E2AE0CC29C90A8AD03B83DBED57A7BC9A,C759989AB500EDF629C4CED1267CA30F660E4024,343767931,40824004,4283490,4277874,4277388,4277612,4277565,4276264,4276162,4276154,4276135,4276136,4276133,4276132,4276131,4276127,4276125,4276127,0,4276126,4276126,4276126,4276128,4276125,4276127,4276125,4276125,4276124,4276125,4276125,4276124,4276123,4276123,4276124,4276127,4276123,4233360,4276127,4276126,4276125,4276125,4276123,4276124,4276128,4276127,4276125,4276126,4276124,4276123,4276124,4276123,4276123,4276122,4276121,4276121,4276123,4276122,4276123,4276123,4276124,4277459,4276125,4276122,4276125,4276124,4276099,4233363,4191753,4191282,4191027,4191026,4191026,4149116,434,355,326,1527,111,105,102,102,0,14,0,4233364,126,9,392,420
7314,2022/11/29 11:58:12,NEW_VALSET:PCHEIGHT/347718,44BB1E833184AD65B1A087B897B866F1336E164E5E2D7A8F7F68CF1C8C4A4C18,5B4FC257346171772ECBE70CD989A3CAC16C91326E11B59F37142767E49124EC,6A3CACEAEA586C9AF3051249D6FF34942835DF10,343767805,40824004,4283490,4277874,4277388,4277612,4277565,4276264,4276162,4276154,4276135,4276136,4276133,4276132,4276131,4276127,4276125,4276127,0,4276126,4276126,4276126,4276128,4276125,4276127,4276125,4276125,4276124,4276125,4276125,4276124,4276123,4276123,4276124,4276127,4276123,4233360,4276127,4276126,4276125,4276125,4276123,4276124,4276128,4276127,4276125,4276126,4276124,4276123,4276124,4276123,4276123,4276122,4276121,4276121,4276123,4276122,4276123,4276123,4276124,4277459,4276125,4276122,4276125,4276124,4276099,4233363,4191753,4191282,4191027,4191026,4191026,4149116,434,355,326,1527,111,105,102,102,0,14,0,4233364,0,9,392,420
7324,2022/11/29 11:59:17,NEW_VALSET:PCHEIGHT/347729,9E7775E7271C130CF08B7FB8615559F9F6C9E6EA99F98BDBFC509C6D56084AE1,7FECE83ABBD4562F1CEF4AF0CC301AF2FC8A81BB7BEEBCB45E859E2CC545AB12,ADA6B3B2DE3BB2686DBEF1543C309D10D23EC2CC,343767807,40824004,4283490,4277874,4277388,4277612,4277565,4276264,4276162,4276154,4276135,4276136,4276133,4276132,4276131,4276127,4276125,4276127,0,4276126,4276126,4276126,4276128,4276125,4276127,4276125,4276125,4276124,4276126,4276125,4276124,4276123,4276123,4276124,4276127,4276123,4233360,4276127,4276126,4276125,4276125,4276123,4276124,4276128,4276127,4276125,4276126,4276124,4276123,4276124,4276123,4276123,4276122,4276121,4276121,4276123,4276122,4276123,4276123,4276124,4277459,4276125,4276122,4276125,4276124,4276099,4233363,4191754,4191282,4191027,4191026,4191026,4149116,434,355,326,1527,111,105,102,102,0,14,0,4233364,0,9,392,420
7367,2022/11/29 12:04:24,NEW_VALSET:PCHEIGHT/347780,B1189089088D83912E564489768FDBAD5006928475F30244BE33009578545F56,431A821B02F4B2B52A3E5441FDDD9F2A865ED21734B216F082D9D54AADA028B3,B5B358B6B17052E2E1A00B8ED78127FFDFF584AF,343767808,40824004,4283490,4277875,4277388,4277612,4277565,4276264,4276162,4276154,4276135,4276136,4276133,4276132,4276131,4276127,4276125,4276127,0,4276126,4276126,4276126,4276128,4276125,4276127,4276125,4276125,4276124,4276126,4276125,4276124,4276123,4276123,4276124,4276127,4276123,4233360,4276127,4276126,4276125,4276125,4276123,4276124,4276128,4276127,4276125,4276126,4276124,4276123,4276124,4276123,4276123,4276122,4276121,4276121,4276123,4276122,4276123,4276123,4276124,4277459,4276125,4276122,4276125,4276124,4276099,4233363,4191754,4191282,4191027,4191026,4191026,4149116,434,355,326,1527,111,105,102,102,0,14,0,4233364,0,9,392,420
7394,2022/11/29 12:07:14,NEW_VALSET:PCHEIGHT/347808,1EA2B73EFAF513AFA5C04629B0EE902C1326597B2A9F0701643A1AE76152FA6D,B3C7B29ECE7E792FBBC5DBBEF1A990EC08922ADCE9DB8963AAFD5110C0CD29DA,65185BC275EB9232A2DFF23BEB4EAA075BDAD3CE,343767809,40824004,4283490,4277875,4277388,4277612,4277565,4276264,4276162,4276154,4276135,4276136,4276133,4276132,4276131,4276127,4276125,4276127,0,4276126,4276126,4276126,4276128,4276125,4276127,4276125,4276125,4276124,4276126,4276125,4276124,4276123,4276123,4276124,4276127,4276123,4233360,4276127,4276126,4276125,4276125,4276123,4276124,4276128,4276127,4276125,4276126,4276124,4276123,4276124,4276123,4276123,4276122,4276121,4276121,4276123,4276122,4276123,4276123,4276124,4277459,4276125,4276122,4276125,4276124,4276099,4233363,4191755,4191282,4191027,4191026,4191026,4149116,434,355,326,1527,111,105,102,102,0,14,0,4233364,0,9,392,420
7415,2022/11/29 12:09:26,NEW_VALSET:PCHEIGHT/347830,C0AD85E14FDC7F0945FF74C9A5A7DAB6652A328899C2351E7A4C11C2EA37657D,3816503E2FB5F3A2BA27053AA75C1568BB6EAEB2BFABE5E2ECC72156FEBE72CC,95E3F1574DDB503F0380D98A976E0CF8469B874F,343767810,40824004,4283490,4277875,4277388,4277612,4277565,4276264,4276162,4276154,4276135,4276136,4276133,4276132,4276131,4276127,4276125,4276127,0,4276126,4276126,4276126,4276128,4276125,4276127,4276125,4276125,4276124,4276126,4276125,4276124,4276123,4276123,4276124,4276127,4276123,4233360,4276127,4276126,4276125,4276125,4276123,4276125,4276128,4276127,4276125,4276126,4276124,4276123,4276124,4276123,4276123,4276122,4276121,4276121,4276123,4276122,4276123,4276123,4276124,4277459,4276125,4276122,4276125,4276124,4276099,4233363,4191755,4191282,4191027,4191026,4191026,4149116,434,355,326,1527,111,105,102,102,0,14,0,4233364,0,9,392,420
7457,2022/11/29 12:14:23,NEW_VALSET:PCHEIGHT/347879,0D24CE218FBC71EDD19E6CFE64D1A7E00BF0EE1B37172C295BF97ABF7AF1323A,BAE76DC4AD6A6BFFB087DFA93FABD6D5FF70E8409B38445E1677F354A32BF184,E63597E3F46F3A8C82379A72D37FD7D280E832FA,343767811,40824004,4283490,4277875,4277388,4277612,4277565,4276264,4276162,4276154,4276135,4276136,4276133,4276132,4276131,4276127,4276126,4276127,0,4276126,4276126,4276126,4276128,4276125,4276127,4276125,4276125,4276124,4276126,4276125,4276124,4276123,4276123,4276124,4276127,4276123,4233360,4276127,4276126,4276125,4276125,4276123,4276125,4276128,4276127,4276125,4276126,4276124,4276123,4276124,4276123,4276123,4276122,4276121,4276121,4276123,4276122,4276123,4276123,4276124,4277459,4276125,4276122,4276125,4276124,4276099,4233363,4191755,4191282,4191027,4191026,4191026,4149116,434,355,326,1527,111,105,102,102,0,14,0,4233364,0,9,392,420
7467,2022/11/29 12:15:32,NEW_VALSET:PCHEIGHT/347890,9EEF35A49AB37A037C1F53C7BFD79353CD3DD341E44CE04A0030AA5338080392,1990E5E0A066C245E23BD9052A5098E2B95AD1274CEFE1770FAB87041392E588,59CC9F852235473DF57BCEF37C60F3A29DB36811,343767812,40824004,4283490,4277875,4277388,4277612,4277565,4276264,4276162,4276154,4276135,4276136,4276133,4276132,4276131,4276127,4276126,4276127,0,4276126,4276126,4276126,4276128,4276125,4276127,4276125,4276125,4276124,4276126,4276125,4276124,4276123,4276123,4276124,4276127,4276123,4233360,4276127,4276126,4276125,4276125,4276123,4276125,4276128,4276127,4276125,4276126,4276124,4276123,4276124,4276123,4276123,4276122,4276121,4276121,4276123,4276122,4276123,4276123,4276124,4277459,4276125,4276122,4276125,4276124,4276099,4233363,4191756,4191282,4191027,4191026,4191026,4149116,434,355,326,1527,111,105,102,102,0,14,0,4233364,0,9,392,420
7504,2022/11/29 12:19:26,NEW_VALSET:PCHEIGHT/347927,AA6036D147FFDD3DDD530788610F2AA73E92239E74EA88968F7BD6EF28CE6A26,6651172F674FC0D18EC036DA097D21F466AE68757AA874F97FF468E8769ACDF2,616BA35C85E60F6C7F5AE9E5FD0843378D130F8E,343767813,40824004,4283490,4277875,4277388,4277612,4277565,4276264,4276162,4276154,4276135,4276136,4276133,4276132,4276131,4276127,4276126,4276127,0,4276126,4276126,4276126,4276128,4276125,4276127,4276125,4276125,4276124,4276126,4276125,4276124,4276123,4276123,4276124,4276127,4276123,4233360,4276127,4276126,4276125,4276125,4276123,4276125,4276128,4276127,4276125,4276126,4276124,4276123,4276124,4276123,4276123,4276122,4276121,4276121,4276123,4276122,4276123,4276123,4276124,4277459,4276125,4276122,4276125,4276124,4276099,4233363,4191756,4191282,4191027,4191026,4191026,4149116,434,355,326,1527,111,105,102,102,0,14,0,4233364,0,9,392,421
7527,2022/11/29 12:22:21,NEW_VALSET:PCHEIGHT/347956,D3B4FB8D0A17F012258941DB056797BF61C486F4627A4086FAA08DC02526ADC3,1373B4F99FC80745D150DD52C4C54059E7B3F09B4B3BF92290F4A9A2FA486A3A,EE50044D5EE07FA2C2CC94F1A81D2B6DADC103EB,343767838,40824004,4283490,4277900,4277388,4277612,4277565,4276264,4276162,4276154,4276135,4276136,4276133,4276132,4276131,4276127,4276126,4276127,0,4276126,4276126,4276126,4276128,4276125,4276127,4276125,4276125,4276124,4276126,4276125,4276124,4276123,4276123,4276124,4276127,4276123,4233360,4276127,4276126,4276125,4276125,4276123,4276125,4276128,4276127,4276125,4276126,4276124,4276123,4276124,4276123,4276123,4276122,4276121,4276121,4276123,4276122,4276123,4276123,4276124,4277459,4276125,4276122,4276125,4276124,4276099,4233363,4191756,4191282,4191027,4191026,4191026,4149116,434,355,326,1527,111,105,102,102,0,14,0,4233364,0,9,392,421
